# SYNTHETIC DATA — generated by training/generate_data.py. These customers, portfolios and interactions are fabricated. Not real banking data. Loan product lender names are real Indian lenders; their rates and limits are APPROXIMATE figures near published rate cards, not quotes, and imply no offer or approval.
user_id,record_type,days_ago,product_id,purpose,amount,tenure,strategy,suitability,status,event_type,SYNTHETIC
syn-0948,EVENT,74.64679136992066,PL-401,,,,,,,DECLINED,TRUE
syn-0948,RECOMMENDATION,439.7,HL-102,PERSONAL,4176900.0,48,BORROW_100,0.615,RECOMMENDED,,TRUE
syn-0948,EVENT,439.17930728508276,HL-102,,,,,,,ACCEPTED,TRUE
syn-0948,RECOMMENDATION,467.2,EL-303,MEDICAL,1087500.0,120,LIQUIDATE_100,0.489,RECOMMENDED,,TRUE
syn-0948,EVENT,466.88950522962506,EL-303,,,,,,,VIEWED,TRUE
syn-0950,RECOMMENDATION,156.6,BL-601,MEDICAL,5424300.0,84,BORROW_60_LIQUIDATE_40,0.918,RECOMMENDED,,TRUE
syn-0950,EVENT,155.83337042276338,BL-601,,,,,,,ACCEPTED,TRUE
syn-0950,RECOMMENDATION,39.0,ML-501,EDUCATION,1573300.0,120,BORROW_100,0.622,RECOMMENDED,,TRUE
syn-0950,EVENT,38.3935498698286,ML-501,,,,,,,VIEWED,TRUE
syn-0950,RECOMMENDATION,375.3,PL-403,PERSONAL,1128800.0,24,BORROW_20_LIQUIDATE_80,0.383,RECOMMENDED,,TRUE
syn-0950,EVENT,374.4956766420589,PL-403,,,,,,,DECLINED,TRUE
syn-0950,RECOMMENDATION,415.9,VL-202,MEDICAL,324900.0,48,BORROW_60_LIQUIDATE_40,0.706,RECOMMENDED,,TRUE
syn-0950,EVENT,415.42673650418334,VL-202,,,,,,,VIEWED,TRUE
syn-0956,RECOMMENDATION,385.7,HL-103,BUSINESS,307800.0,12,BORROW_100,0.442,RECOMMENDED,,TRUE
syn-0956,EVENT,384.8143887340257,HL-103,,,,,,,VIEWED,TRUE
syn-0956,RECOMMENDATION,535.9,VL-202,VEHICLE,192200.0,12,BORROW_100,0.909,RECOMMENDED,,TRUE
syn-0956,EVENT,535.651888622926,VL-202,,,,,,,VIEWED,TRUE
syn-0956,RECOMMENDATION,527.7,EL-302,BUSINESS,232600.0,24,BORROW_100,0.498,RECOMMENDED,,TRUE
syn-0956,EVENT,527.3374409892953,EL-302,,,,,,,VIEWED,TRUE
syn-0958,RECOMMENDATION,343.1,PL-403,PERSONAL,495200.0,36,LIQUIDATE_100,0.802,RECOMMENDED,,TRUE
syn-0958,EVENT,343.0226221294399,PL-403,,,,,,,ACCEPTED,TRUE
syn-0958,RECOMMENDATION,525.9,EL-302,BUSINESS,1591600.0,60,BORROW_40_LIQUIDATE_60,0.415,RECOMMENDED,,TRUE
syn-0958,EVENT,525.7640608696016,EL-302,,,,,,,ACCEPTED,TRUE
syn-0958,RECOMMENDATION,15.2,PL-401,MEDICAL,812700.0,120,BORROW_100,0.817,RECOMMENDED,,TRUE
syn-0958,EVENT,14.725188942458802,PL-401,,,,,,,VIEWED,TRUE
syn-0958,RECOMMENDATION,416.9,VL-203,VEHICLE,152100.0,120,LIQUIDATE_100,0.69,RECOMMENDED,,TRUE
syn-0958,EVENT,415.93746329780066,VL-203,,,,,,,DECLINED,TRUE
syn-0963,RECOMMENDATION,15.0,HL-104,EDUCATION,4135600.0,12,LIQUIDATE_100,0.366,RECOMMENDED,,TRUE
syn-0963,EVENT,14.875400362410174,HL-104,,,,,,,DECLINED,TRUE
syn-0963,RECOMMENDATION,458.5,EL-302,BUSINESS,304700.0,36,BORROW_80_LIQUIDATE_20,0.522,RECOMMENDED,,TRUE
syn-0963,EVENT,458.32041782979024,EL-302,,,,,,,DECLINED,TRUE
syn-0963,RECOMMENDATION,150.0,BL-601,PERSONAL,464800.0,12,BORROW_100,0.679,RECOMMENDED,,TRUE
syn-0963,EVENT,149.89911737078975,BL-601,,,,,,,ACCEPTED,TRUE
syn-0963,RECOMMENDATION,88.7,BL-601,BUSINESS,352200.0,12,BORROW_80_LIQUIDATE_20,0.599,RECOMMENDED,,TRUE
syn-0963,EVENT,88.41697577866937,BL-601,,,,,,,VIEWED,TRUE
syn-0963,RECOMMENDATION,513.2,VL-203,PERSONAL,229100.0,36,BORROW_80_LIQUIDATE_20,0.413,RECOMMENDED,,TRUE
syn-0963,EVENT,512.8319509498012,VL-203,,,,,,,ACCEPTED,TRUE
syn-0964,RECOMMENDATION,237.1,HL-103,MEDICAL,4739400.0,48,BORROW_80_LIQUIDATE_20,0.71,RECOMMENDED,,TRUE
syn-0964,EVENT,236.919421996597,HL-103,,,,,,,DECLINED,TRUE
syn-0964,RECOMMENDATION,452.1,ML-501,EDUCATION,772700.0,24,BORROW_40_LIQUIDATE_60,0.705,RECOMMENDED,,TRUE
syn-0964,EVENT,451.66431428003364,ML-501,,,,,,,VIEWED,TRUE
syn-0964,RECOMMENDATION,176.9,EL-302,EDUCATION,4669100.0,60,BORROW_20_LIQUIDATE_80,0.709,RECOMMENDED,,TRUE
syn-0964,EVENT,176.1037882341998,EL-302,,,,,,,ACCEPTED,TRUE
syn-0964,RECOMMENDATION,469.8,VL-202,BUSINESS,2784000.0,36,BORROW_80_LIQUIDATE_20,0.682,RECOMMENDED,,TRUE
syn-0964,EVENT,469.1196539413763,VL-202,,,,,,,VIEWED,TRUE
syn-0967,RECOMMENDATION,464.3,VL-202,HOME,2303300.0,48,BORROW_40_LIQUIDATE_60,0.32,RECOMMENDED,,TRUE
syn-0967,EVENT,463.6010317147667,VL-202,,,,,,,VIEWED,TRUE
syn-0967,RECOMMENDATION,372.3,BL-602,PERSONAL,478100.0,84,BORROW_100,0.89,RECOMMENDED,,TRUE
syn-0967,EVENT,372.09529280160234,BL-602,,,,,,,ACCEPTED,TRUE
syn-0967,RECOMMENDATION,371.8,HL-103,HOME,188500.0,36,BORROW_60_LIQUIDATE_40,0.397,RECOMMENDED,,TRUE
syn-0967,EVENT,371.33098090282596,HL-103,,,,,,,DECLINED,TRUE
syn-0967,RECOMMENDATION,356.0,EL-301,PERSONAL,114500.0,24,BORROW_100,0.671,RECOMMENDED,,TRUE
syn-0967,EVENT,355.83009663345536,EL-301,,,,,,,DECLINED,TRUE
syn-0967,RECOMMENDATION,346.3,HL-104,PERSONAL,2503000.0,24,BORROW_40_LIQUIDATE_60,0.61,RECOMMENDED,,TRUE
syn-0967,EVENT,346.2505221189242,HL-104,,,,,,,VIEWED,TRUE
syn-0975,RECOMMENDATION,62.4,PL-401,VEHICLE,624900.0,36,BORROW_60_LIQUIDATE_40,0.708,RECOMMENDED,,TRUE
syn-0975,EVENT,62.05559105123669,PL-401,,,,,,,VIEWED,TRUE
syn-0975,RECOMMENDATION,173.0,PL-402,PERSONAL,3869300.0,48,BORROW_100,0.47,RECOMMENDED,,TRUE
syn-0975,EVENT,172.22177016502414,PL-402,,,,,,,VIEWED,TRUE
syn-0975,RECOMMENDATION,101.8,EL-303,MEDICAL,831200.0,12,BORROW_40_LIQUIDATE_60,0.946,RECOMMENDED,,TRUE
syn-0975,EVENT,101.63476965026857,EL-303,,,,,,,VIEWED,TRUE
syn-0975,RECOMMENDATION,485.6,VL-203,MEDICAL,3120600.0,24,BORROW_80_LIQUIDATE_20,0.343,RECOMMENDED,,TRUE
syn-0975,EVENT,485.08394019583903,VL-203,,,,,,,VIEWED,TRUE
syn-0975,RECOMMENDATION,55.5,PL-402,HOME,4871300.0,120,LIQUIDATE_100,0.909,RECOMMENDED,,TRUE
syn-0975,EVENT,55.32423924966789,PL-402,,,,,,,VIEWED,TRUE
syn-0977,RECOMMENDATION,1.7,EL-303,MEDICAL,106700.0,24,BORROW_100,0.414,RECOMMENDED,,TRUE
syn-0977,EVENT,1.4747042175948892,EL-303,,,,,,,VIEWED,TRUE
syn-0977,RECOMMENDATION,523.5,PL-401,BUSINESS,235900.0,36,BORROW_80_LIQUIDATE_20,0.356,RECOMMENDED,,TRUE
syn-0977,EVENT,522.5722371876772,PL-401,,,,,,,VIEWED,TRUE
syn-0977,RECOMMENDATION,442.2,EL-301,VEHICLE,625900.0,120,BORROW_60_LIQUIDATE_40,0.46,RECOMMENDED,,TRUE
syn-0977,EVENT,441.39638132207637,EL-301,,,,,,,VIEWED,TRUE
syn-0978,RECOMMENDATION,396.2,HL-103,MEDICAL,286400.0,24,LIQUIDATE_100,0.762,RECOMMENDED,,TRUE
syn-0978,EVENT,395.73945122315786,HL-103,,,,,,,VIEWED,TRUE
syn-0978,RECOMMENDATION,349.2,PL-402,VEHICLE,2902400.0,36,LIQUIDATE_100,0.906,RECOMMENDED,,TRUE
syn-0978,EVENT,348.42630034239795,PL-402,,,,,,,ACCEPTED,TRUE
syn-0978,RECOMMENDATION,259.7,EL-301,HOME,140000.0,36,BORROW_100,0.789,RECOMMENDED,,TRUE
syn-0978,EVENT,259.6267762091191,EL-301,,,,,,,ACCEPTED,TRUE
syn-0980,RECOMMENDATION,27.1,VL-201,BUSINESS,1196700.0,120,BORROW_60_LIQUIDATE_40,0.662,RECOMMENDED,,TRUE
syn-0980,EVENT,26.750920719885965,VL-201,,,,,,,DECLINED,TRUE
syn-0980,RECOMMENDATION,40.4,VL-203,MEDICAL,101400.0,36,BORROW_80_LIQUIDATE_20,0.819,RECOMMENDED,,TRUE
syn-0980,EVENT,40.340332312170425,VL-203,,,,,,,VIEWED,TRUE
syn-0980,RECOMMENDATION,51.1,HL-101,EDUCATION,3608500.0,84,BORROW_80_LIQUIDATE_20,0.8,RECOMMENDED,,TRUE
syn-0980,EVENT,50.91162116019342,HL-101,,,,,,,DECLINED,TRUE
syn-0980,RECOMMENDATION,395.2,EL-302,MEDICAL,747500.0,36,BORROW_100,0.459,RECOMMENDED,,TRUE
syn-0980,EVENT,395.1149513860149,EL-302,,,,,,,DECLINED,TRUE
syn-0982,RECOMMENDATION,84.3,HL-101,MEDICAL,1007400.0,60,BORROW_40_LIQUIDATE_60,0.776,RECOMMENDED,,TRUE
syn-0982,EVENT,84.19416316769372,HL-101,,,,,,,VIEWED,TRUE
syn-0983,RECOMMENDATION,504.3,PL-402,EDUCATION,2500000.0,12,BORROW_40_LIQUIDATE_60,0.615,RECOMMENDED,,TRUE
syn-0983,EVENT,503.6602553721915,PL-402,,,,,,,ACCEPTED,TRUE
syn-0988,RECOMMENDATION,145.3,BL-601,BUSINESS,485200.0,84,BORROW_100,0.802,RECOMMENDED,,TRUE
syn-0988,EVENT,144.67672768635384,BL-601,,,,,,,ACCEPTED,TRUE
syn-0988,RECOMMENDATION,355.3,VL-201,PERSONAL,3766100.0,36,BORROW_40_LIQUIDATE_60,0.443,RECOMMENDED,,TRUE
syn-0988,EVENT,354.86830101853235,VL-201,,,,,,,DECLINED,TRUE
syn-0988,RECOMMENDATION,55.8,PL-401,BUSINESS,1420600.0,24,LIQUIDATE_100,0.824,RECOMMENDED,,TRUE
syn-0988,EVENT,55.08022604456972,PL-401,,,,,,,VIEWED,TRUE
syn-0989,RECOMMENDATION,7.9,HL-101,HOME,863200.0,24,BORROW_80_LIQUIDATE_20,0.343,RECOMMENDED,,TRUE
syn-0989,EVENT,6.935187220074777,HL-101,,,,,,,DECLINED,TRUE
syn-0989,RECOMMENDATION,54.5,VL-202,HOME,1295200.0,60,BORROW_100,0.86,RECOMMENDED,,TRUE
syn-0989,EVENT,54.42025534510089,VL-202,,,,,,,VIEWED,TRUE
syn-0990,RECOMMENDATION,208.7,EL-301,HOME,2701000.0,120,BORROW_100,0.392,RECOMMENDED,,TRUE
syn-0990,EVENT,208.48722771618307,EL-301,,,,,,,VIEWED,TRUE
syn-0990,RECOMMENDATION,300.2,EL-303,EDUCATION,2763800.0,60,BORROW_40_LIQUIDATE_60,0.497,RECOMMENDED,,TRUE
syn-0990,EVENT,299.40604714883494,EL-303,,,,,,,VIEWED,TRUE
syn-0990,RECOMMENDATION,477.2,HL-101,HOME,2693000.0,84,BORROW_100,0.304,RECOMMENDED,,TRUE
syn-0990,EVENT,476.78107727450845,HL-101,,,,,,,VIEWED,TRUE
syn-0990,RECOMMENDATION,220.9,ML-501,HOME,2933800.0,24,BORROW_60_LIQUIDATE_40,0.429,RECOMMENDED,,TRUE
syn-0990,EVENT,220.60338903973098,ML-501,,,,,,,VIEWED,TRUE
syn-0990,RECOMMENDATION,250.2,HL-101,EDUCATION,276100.0,24,BORROW_100,0.345,RECOMMENDED,,TRUE
syn-0990,EVENT,249.74698016837,HL-101,,,,,,,ACCEPTED,TRUE
syn-0991,RECOMMENDATION,350.7,BL-601,HOME,864400.0,24,LIQUIDATE_100,0.821,RECOMMENDED,,TRUE
syn-0991,EVENT,350.2482244564597,BL-601,,,,,,,VIEWED,TRUE
syn-0991,RECOMMENDATION,218.2,BL-602,EDUCATION,1474400.0,24,LIQUIDATE_100,0.672,RECOMMENDED,,TRUE
syn-0991,EVENT,217.40101623934876,BL-602,,,,,,,ACCEPTED,TRUE
syn-0994,RECOMMENDATION,112.9,VL-202,BUSINESS,5815900.0,48,LIQUIDATE_100,0.941,RECOMMENDED,,TRUE
syn-0994,EVENT,112.61648342886546,VL-202,,,,,,,DECLINED,TRUE
syn-0994,RECOMMENDATION,337.2,HL-104,MEDICAL,340500.0,120,BORROW_40_LIQUIDATE_60,0.579,RECOMMENDED,,TRUE
syn-0994,EVENT,337.16569022091187,HL-104,,,,,,,DECLINED,TRUE
syn-0996,RECOMMENDATION,340.6,HL-102,MEDICAL,546400.0,48,BORROW_40_LIQUIDATE_60,0.301,RECOMMENDED,,TRUE
syn-0996,EVENT,340.0312122322541,HL-102,,,,,,,VIEWED,TRUE
syn-0996,RECOMMENDATION,331.0,VL-202,PERSONAL,3402500.0,84,BORROW_60_LIQUIDATE_40,0.527,RECOMMENDED,,TRUE
syn-0996,EVENT,330.2942623727399,VL-202,,,,,,,DECLINED,TRUE
syn-0996,RECOMMENDATION,430.4,PL-403,HOME,718200.0,12,BORROW_40_LIQUIDATE_60,0.94,RECOMMENDED,,TRUE
syn-0996,EVENT,429.777171975518,PL-403,,,,,,,DECLINED,TRUE
syn-0996,RECOMMENDATION,496.1,EL-302,VEHICLE,1698000.0,120,BORROW_20_LIQUIDATE_80,0.869,RECOMMENDED,,TRUE
syn-0996,EVENT,495.16997374920146,EL-302,,,,,,,VIEWED,TRUE
syn-0999,RECOMMENDATION,488.2,HL-102,MEDICAL,2485700.0,36,BORROW_80_LIQUIDATE_20,0.616,RECOMMENDED,,TRUE
syn-0999,EVENT,487.47539003032625,HL-102,,,,,,,VIEWED,TRUE
syn-0999,RECOMMENDATION,435.3,VL-202,HOME,1379300.0,120,BORROW_20_LIQUIDATE_80,0.579,RECOMMENDED,,TRUE
syn-0999,EVENT,435.0252778111918,VL-202,,,,,,,ACCEPTED,TRUE
syn-0999,RECOMMENDATION,273.1,PL-403,BUSINESS,182600.0,60,LIQUIDATE_100,0.607,RECOMMENDED,,TRUE
syn-0999,EVENT,273.0305695136004,PL-403,,,,,,,VIEWED,TRUE
syn-0999,RECOMMENDATION,363.2,HL-102,PERSONAL,789900.0,12,BORROW_40_LIQUIDATE_60,0.579,RECOMMENDED,,TRUE
syn-0999,EVENT,362.7199966358298,HL-102,,,,,,,VIEWED,TRUE
syn-0999,RECOMMENDATION,410.8,PL-401,EDUCATION,2849300.0,12,BORROW_20_LIQUIDATE_80,0.549,RECOMMENDED,,TRUE
syn-0999,EVENT,410.46153223805413,PL-401,,,,,,,VIEWED,TRUE
syn-1002,RECOMMENDATION,69.6,HL-103,HOME,257200.0,84,LIQUIDATE_100,0.328,RECOMMENDED,,TRUE
syn-1002,EVENT,68.91657311979634,HL-103,,,,,,,VIEWED,TRUE
syn-1002,RECOMMENDATION,278.8,PL-401,PERSONAL,476200.0,36,LIQUIDATE_100,0.883,RECOMMENDED,,TRUE
syn-1002,EVENT,277.8095856108882,PL-401,,,,,,,DECLINED,TRUE
syn-1002,RECOMMENDATION,505.2,VL-203,EDUCATION,407900.0,24,LIQUIDATE_100,0.431,RECOMMENDED,,TRUE
syn-1002,EVENT,504.8670790484404,VL-203,,,,,,,VIEWED,TRUE
syn-1002,RECOMMENDATION,509.1,PL-401,VEHICLE,1076700.0,120,BORROW_80_LIQUIDATE_20,0.309,RECOMMENDED,,TRUE
syn-1002,EVENT,508.18044884872046,PL-401,,,,,,,VIEWED,TRUE
syn-1002,RECOMMENDATION,52.2,PL-401,PERSONAL,4150800.0,120,BORROW_20_LIQUIDATE_80,0.634,RECOMMENDED,,TRUE
syn-1002,EVENT,52.185585318760715,PL-401,,,,,,,VIEWED,TRUE
syn-1003,RECOMMENDATION,538.2,PL-401,VEHICLE,323900.0,84,LIQUIDATE_100,0.535,RECOMMENDED,,TRUE
syn-1003,EVENT,537.9499334122313,PL-401,,,,,,,ACCEPTED,TRUE
syn-1003,RECOMMENDATION,315.4,VL-201,EDUCATION,2145600.0,60,BORROW_20_LIQUIDATE_80,0.586,RECOMMENDED,,TRUE
syn-1003,EVENT,314.4963065188574,VL-201,,,,,,,DECLINED,TRUE
syn-1003,RECOMMENDATION,496.2,EL-301,PERSONAL,479000.0,84,LIQUIDATE_100,0.851,RECOMMENDED,,TRUE
syn-1003,EVENT,496.11038725366336,EL-301,,,,,,,VIEWED,TRUE
syn-1003,RECOMMENDATION,413.1,PL-403,MEDICAL,1013900.0,60,BORROW_40_LIQUIDATE_60,0.4,RECOMMENDED,,TRUE
syn-1003,EVENT,412.80740249036484,PL-403,,,,,,,ACCEPTED,TRUE
syn-1003,RECOMMENDATION,441.2,ML-501,BUSINESS,4996500.0,84,BORROW_100,0.821,RECOMMENDED,,TRUE
syn-1003,EVENT,440.9621883576557,ML-501,,,,,,,VIEWED,TRUE
syn-1004,RECOMMENDATION,335.5,PL-401,EDUCATION,124700.0,12,BORROW_60_LIQUIDATE_40,0.691,RECOMMENDED,,TRUE
syn-1004,EVENT,335.48545700954435,PL-401,,,,,,,ACCEPTED,TRUE
syn-1004,RECOMMENDATION,218.3,PL-402,BUSINESS,719700.0,36,BORROW_80_LIQUIDATE_20,0.944,RECOMMENDED,,TRUE
syn-1004,EVENT,217.3783522896259,PL-402,,,,,,,ACCEPTED,TRUE
syn-1004,RECOMMENDATION,10.6,ML-501,PERSONAL,3727300.0,120,BORROW_80_LIQUIDATE_20,0.577,RECOMMENDED,,TRUE
syn-1004,EVENT,10.297800374834061,ML-501,,,,,,,DECLINED,TRUE
syn-1004,RECOMMENDATION,468.7,PL-403,MEDICAL,1654300.0,60,BORROW_60_LIQUIDATE_40,0.773,RECOMMENDED,,TRUE
syn-1004,EVENT,468.6807046109356,PL-403,,,,,,,VIEWED,TRUE
syn-1004,RECOMMENDATION,76.0,BL-602,PERSONAL,105100.0,24,LIQUIDATE_100,0.369,RECOMMENDED,,TRUE
syn-1004,EVENT,75.53675167539713,BL-602,,,,,,,VIEWED,TRUE
syn-1011,RECOMMENDATION,340.2,PL-402,HOME,101900.0,60,LIQUIDATE_100,0.459,RECOMMENDED,,TRUE
syn-1011,EVENT,339.5382454826398,PL-402,,,,,,,VIEWED,TRUE
syn-1011,RECOMMENDATION,336.4,BL-602,HOME,109700.0,120,BORROW_40_LIQUIDATE_60,0.534,RECOMMENDED,,TRUE
syn-1011,EVENT,335.8289080956592,BL-602,,,,,,,VIEWED,TRUE
syn-1014,RECOMMENDATION,105.2,PL-401,MEDICAL,239800.0,60,BORROW_40_LIQUIDATE_60,0.945,RECOMMENDED,,TRUE
syn-1014,EVENT,104.34116475486412,PL-401,,,,,,,DECLINED,TRUE
syn-1014,RECOMMENDATION,300.2,EL-301,PERSONAL,323300.0,60,BORROW_40_LIQUIDATE_60,0.885,RECOMMENDED,,TRUE
syn-1014,EVENT,299.50140220895923,EL-301,,,,,,,DECLINED,TRUE
syn-1014,RECOMMENDATION,374.8,EL-301,EDUCATION,1722900.0,12,BORROW_80_LIQUIDATE_20,0.599,RECOMMENDED,,TRUE
syn-1014,EVENT,373.8214632684035,EL-301,,,,,,,ACCEPTED,TRUE
syn-1014,RECOMMENDATION,455.2,EL-301,HOME,462500.0,12,BORROW_60_LIQUIDATE_40,0.43,RECOMMENDED,,TRUE
syn-1014,EVENT,454.7975491608674,EL-301,,,,,,,VIEWED,TRUE
syn-1015,RECOMMENDATION,532.7,VL-201,PERSONAL,3652400.0,84,BORROW_100,0.546,RECOMMENDED,,TRUE
syn-1015,EVENT,532.1160336674228,VL-201,,,,,,,VIEWED,TRUE
syn-1016,RECOMMENDATION,232.3,HL-104,HOME,2560000.0,36,LIQUIDATE_100,0.353,RECOMMENDED,,TRUE
syn-1016,EVENT,231.64876791454748,HL-104,,,,,,,VIEWED,TRUE
syn-1016,RECOMMENDATION,299.6,PL-401,HOME,1766600.0,60,LIQUIDATE_100,0.337,RECOMMENDED,,TRUE
syn-1016,EVENT,299.19024138275,PL-401,,,,,,,VIEWED,TRUE
syn-1019,RECOMMENDATION,120.6,PL-401,HOME,348700.0,36,BORROW_100,0.948,RECOMMENDED,,TRUE
syn-1019,EVENT,120.46194851786765,PL-401,,,,,,,ACCEPTED,TRUE
syn-1019,RECOMMENDATION,525.6,HL-101,VEHICLE,3309200.0,120,LIQUIDATE_100,0.725,RECOMMENDED,,TRUE
syn-1019,EVENT,524.9861986781541,HL-101,,,,,,,VIEWED,TRUE
syn-1019,RECOMMENDATION,118.9,VL-202,PERSONAL,773500.0,36,BORROW_100,0.758,RECOMMENDED,,TRUE
syn-1019,EVENT,118.06262659056252,VL-202,,,,,,,ACCEPTED,TRUE
syn-1020,RECOMMENDATION,19.8,HL-103,VEHICLE,129500.0,24,BORROW_80_LIQUIDATE_20,0.889,RECOMMENDED,,TRUE
syn-1020,EVENT,18.893313992485663,HL-103,,,,,,,VIEWED,TRUE
syn-1020,RECOMMENDATION,301.1,HL-101,PERSONAL,2971300.0,24,BORROW_40_LIQUIDATE_60,0.707,RECOMMENDED,,TRUE
syn-1020,EVENT,300.84352969579163,HL-101,,,,,,,VIEWED,TRUE
syn-1021,RECOMMENDATION,105.9,EL-301,HOME,997200.0,12,BORROW_40_LIQUIDATE_60,0.649,RECOMMENDED,,TRUE
syn-1021,EVENT,105.85637788721223,EL-301,,,,,,,VIEWED,TRUE
syn-1021,RECOMMENDATION,102.5,VL-202,EDUCATION,1439500.0,48,BORROW_60_LIQUIDATE_40,0.545,RECOMMENDED,,TRUE
syn-1021,EVENT,102.01124273529916,VL-202,,,,,,,DECLINED,TRUE
syn-1021,RECOMMENDATION,191.6,EL-302,PERSONAL,406300.0,36,BORROW_60_LIQUIDATE_40,0.419,RECOMMENDED,,TRUE
syn-1021,EVENT,191.59409851133535,EL-302,,,,,,,DECLINED,TRUE
syn-1021,RECOMMENDATION,488.5,HL-102,MEDICAL,358300.0,12,BORROW_80_LIQUIDATE_20,0.602,RECOMMENDED,,TRUE
syn-1021,EVENT,488.1247576066615,HL-102,,,,,,,VIEWED,TRUE
syn-1022,RECOMMENDATION,5.0,PL-402,VEHICLE,937100.0,84,BORROW_40_LIQUIDATE_60,0.393,RECOMMENDED,,TRUE
syn-1022,EVENT,4.96506923894369,PL-402,,,,,,,VIEWED,TRUE
syn-1022,RECOMMENDATION,30.6,EL-302,EDUCATION,504300.0,36,BORROW_60_LIQUIDATE_40,0.395,RECOMMENDED,,TRUE
syn-1022,EVENT,30.165654496879736,EL-302,,,,,,,ACCEPTED,TRUE
syn-1022,RECOMMENDATION,344.9,PL-403,VEHICLE,186500.0,12,LIQUIDATE_100,0.531,RECOMMENDED,,TRUE
syn-1022,EVENT,344.6909515458033,PL-403,,,,,,,VIEWED,TRUE
syn-1023,RECOMMENDATION,62.8,HL-101,EDUCATION,167000.0,48,BORROW_40_LIQUIDATE_60,0.799,RECOMMENDED,,TRUE
syn-1023,EVENT,62.39008662216428,HL-101,,,,,,,DECLINED,TRUE
syn-1025,RECOMMENDATION,95.7,EL-302,VEHICLE,137300.0,36,BORROW_20_LIQUIDATE_80,0.707,RECOMMENDED,,TRUE
syn-1025,EVENT,95.16505021110366,EL-302,,,,,,,VIEWED,TRUE
syn-1025,RECOMMENDATION,96.3,EL-303,BUSINESS,1509600.0,48,BORROW_60_LIQUIDATE_40,0.625,RECOMMENDED,,TRUE
syn-1025,EVENT,95.63307547400257,EL-303,,,,,,,VIEWED,TRUE
syn-1025,RECOMMENDATION,12.6,VL-203,HOME,3949600.0,120,LIQUIDATE_100,0.892,RECOMMENDED,,TRUE
syn-1025,EVENT,11.958389265142756,VL-203,,,,,,,VIEWED,TRUE
syn-1025,RECOMMENDATION,166.2,EL-302,PERSONAL,346700.0,24,BORROW_60_LIQUIDATE_40,0.809,RECOMMENDED,,TRUE
syn-1025,EVENT,166.1710364327818,EL-302,,,,,,,VIEWED,TRUE
syn-1025,RECOMMENDATION,165.8,EL-303,MEDICAL,1869900.0,24,LIQUIDATE_100,0.37,RECOMMENDED,,TRUE
syn-1025,EVENT,165.22632297722836,EL-303,,,,,,,ACCEPTED,TRUE
syn-1026,RECOMMENDATION,443.4,HL-104,HOME,213900.0,24,BORROW_80_LIQUIDATE_20,0.818,RECOMMENDED,,TRUE
syn-1026,EVENT,442.511369607766,HL-104,,,,,,,ACCEPTED,TRUE
syn-1026,RECOMMENDATION,261.8,BL-601,BUSINESS,1286200.0,36,BORROW_100,0.897,RECOMMENDED,,TRUE
syn-1026,EVENT,261.18425111736053,BL-601,,,,,,,DECLINED,TRUE
syn-1026,RECOMMENDATION,285.1,PL-403,MEDICAL,647800.0,48,BORROW_100,0.417,RECOMMENDED,,TRUE
syn-1026,EVENT,284.84529846505535,PL-403,,,,,,,VIEWED,TRUE
syn-1026,RECOMMENDATION,466.7,VL-202,MEDICAL,3179800.0,120,BORROW_100,0.536,RECOMMENDED,,TRUE
syn-1026,EVENT,465.93964186694586,VL-202,,,,,,,VIEWED,TRUE
syn-1026,RECOMMENDATION,191.9,PL-401,HOME,600000.0,12,LIQUIDATE_100,0.575,RECOMMENDED,,TRUE
syn-1026,EVENT,191.79787697220152,PL-401,,,,,,,VIEWED,TRUE
syn-1030,RECOMMENDATION,76.4,BL-602,PERSONAL,1598500.0,120,LIQUIDATE_100,0.925,RECOMMENDED,,TRUE
syn-1030,EVENT,75.8928064893768,BL-602,,,,,,,VIEWED,TRUE
syn-1030,RECOMMENDATION,318.9,EL-302,PERSONAL,2848700.0,12,BORROW_40_LIQUIDATE_60,0.932,RECOMMENDED,,TRUE
syn-1030,EVENT,318.1269983604572,EL-302,,,,,,,DECLINED,TRUE
syn-1030,RECOMMENDATION,99.2,VL-203,HOME,3755700.0,84,BORROW_80_LIQUIDATE_20,0.399,RECOMMENDED,,TRUE
syn-1030,EVENT,98.54791454850805,VL-203,,,,,,,DECLINED,TRUE
syn-1032,RECOMMENDATION,345.8,HL-101,HOME,232000.0,84,BORROW_100,0.678,RECOMMENDED,,TRUE
syn-1032,EVENT,345.13559103629393,HL-101,,,,,,,VIEWED,TRUE
syn-1032,RECOMMENDATION,137.8,PL-401,MEDICAL,1973000.0,24,BORROW_40_LIQUIDATE_60,0.672,RECOMMENDED,,TRUE
syn-1032,EVENT,137.45408753433313,PL-401,,,,,,,VIEWED,TRUE
syn-1032,RECOMMENDATION,190.6,ML-501,BUSINESS,1837900.0,84,LIQUIDATE_100,0.347,RECOMMENDED,,TRUE
syn-1032,EVENT,190.40754019306326,ML-501,,,,,,,VIEWED,TRUE
syn-1033,RECOMMENDATION,98.5,HL-102,BUSINESS,4868800.0,84,BORROW_80_LIQUIDATE_20,0.895,RECOMMENDED,,TRUE
syn-1033,EVENT,97.79198972707425,HL-102,,,,,,,VIEWED,TRUE
syn-1033,RECOMMENDATION,281.0,EL-301,PERSONAL,170700.0,84,LIQUIDATE_100,0.429,RECOMMENDED,,TRUE
