# SYNTHETIC DATA — generated by training/generate_data.py. These customers, portfolios and interactions are fabricated. Not real banking data. Loan product lender names are real Indian lenders; their rates and limits are APPROXIMATE figures near published rate cards, not quotes, and imply no offer or approval.
user_id,monthly_income,monthly_expenses,existing_emi,credit_score,employment_type,employment_years,age,dependents,purpose,required_amount,preferred_tenure_months,risk_appetite,SYNTHETIC
syn-0620,37500.0,11100.0,4100.0,900,CONTRACT,12.4,34,3,VEHICLE,503000.0,12,CONSERVATIVE,TRUE
syn-0621,29500.0,17500.0,3800.0,825,SELF_EMPLOYED,11.9,61,2,MEDICAL,135000.0,12,AGGRESSIVE,TRUE
syn-0622,33200.0,17500.0,100.0,743,CONTRACT,3.8,58,3,PERSONAL,342000.0,24,MODERATE,TRUE
syn-0623,413500.0,157500.0,19600.0,644,SALARIED,9.9,33,0,HOME,8644000.0,120,AGGRESSIVE,TRUE
syn-0624,65000.0,38600.0,3600.0,812,SELF_EMPLOYED,10.0,43,1,PERSONAL,608000.0,36,CONSERVATIVE,TRUE
syn-0625,38100.0,13400.0,4200.0,604,SELF_EMPLOYED,5.9,35,1,VEHICLE,569000.0,84,AGGRESSIVE,TRUE
syn-0626,25300.0,17800.0,2400.0,744,SELF_EMPLOYED,6.9,39,2,MEDICAL,63000.0,12,AGGRESSIVE,TRUE
syn-0627,309800.0,180500.0,55600.0,781,SALARIED,0.3,33,3,BUSINESS,4184000.0,36,MODERATE,TRUE
syn-0628,313300.0,157100.0,13900.0,640,SALARIED,6.5,49,1,PERSONAL,3103000.0,12,CONSERVATIVE,TRUE
syn-0629,37100.0,22900.0,3500.0,653,CONTRACT,11.5,51,3,VEHICLE,194000.0,60,AGGRESSIVE,TRUE
syn-0630,358600.0,145900.0,60500.0,754,SALARIED,0.8,24,0,MEDICAL,2664000.0,48,CONSERVATIVE,TRUE
syn-0631,28900.0,14500.0,2200.0,593,SELF_EMPLOYED,0.9,25,0,HOME,829000.0,84,MODERATE,TRUE
syn-0632,172600.0,98500.0,3700.0,710,SALARIED,3.2,46,0,MEDICAL,1405000.0,48,AGGRESSIVE,TRUE
syn-0633,346700.0,136900.0,37400.0,700,SELF_EMPLOYED,14.0,41,3,PERSONAL,2224000.0,36,CONSERVATIVE,TRUE
syn-0634,108800.0,35000.0,2300.0,638,SALARIED,2.4,28,1,VEHICLE,470000.0,12,MODERATE,TRUE
syn-0635,83300.0,50700.0,9900.0,788,RETIRED,2.2,23,2,BUSINESS,1763000.0,84,CONSERVATIVE,TRUE
syn-0636,242600.0,127900.0,32000.0,785,SELF_EMPLOYED,8.8,50,0,BUSINESS,1648000.0,84,CONSERVATIVE,TRUE
syn-0637,103700.0,57400.0,13300.0,666,SALARIED,3.5,30,1,BUSINESS,952000.0,24,CONSERVATIVE,TRUE
syn-0638,31700.0,15700.0,800.0,754,SALARIED,7.3,60,0,EDUCATION,392000.0,120,AGGRESSIVE,TRUE
syn-0639,39500.0,28200.0,7000.0,730,SELF_EMPLOYED,3.3,32,2,MEDICAL,124000.0,36,CONSERVATIVE,TRUE
syn-0640,36700.0,22200.0,4000.0,717,SALARIED,3.0,60,1,EDUCATION,265000.0,60,AGGRESSIVE,TRUE
syn-0641,221100.0,142900.0,24300.0,502,CONTRACT,9.9,24,0,VEHICLE,2003000.0,24,CONSERVATIVE,TRUE
syn-0642,31700.0,18400.0,1400.0,773,SELF_EMPLOYED,12.5,62,3,VEHICLE,172000.0,60,MODERATE,TRUE
syn-0643,49700.0,21800.0,7500.0,606,CONTRACT,1.4,26,2,MEDICAL,332000.0,24,MODERATE,TRUE
syn-0644,277000.0,118100.0,19300.0,714,SELF_EMPLOYED,3.4,23,3,VEHICLE,2711000.0,12,MODERATE,TRUE
syn-0645,141200.0,67000.0,400.0,790,SELF_EMPLOYED,3.4,47,1,HOME,4545000.0,240,MODERATE,TRUE
syn-0646,305900.0,198300.0,20400.0,742,SALARIED,13.3,30,0,VEHICLE,2859000.0,24,CONSERVATIVE,TRUE
syn-0647,285600.0,96000.0,39700.0,730,CONTRACT,16.9,43,0,VEHICLE,3777000.0,12,CONSERVATIVE,TRUE
syn-0648,177400.0,71600.0,23100.0,643,CONTRACT,2.5,40,0,VEHICLE,2730000.0,60,CONSERVATIVE,TRUE
syn-0649,76000.0,24000.0,10800.0,707,SALARIED,2.9,26,2,MEDICAL,634000.0,12,MODERATE,TRUE
syn-0650,77900.0,47000.0,1000.0,693,RETIRED,5.2,62,1,HOME,4203000.0,120,CONSERVATIVE,TRUE
syn-0651,114700.0,60400.0,5400.0,810,CONTRACT,10.6,58,0,MEDICAL,689000.0,24,AGGRESSIVE,TRUE
syn-0652,27900.0,15000.0,1500.0,771,SALARIED,0.2,30,0,HOME,477000.0,180,AGGRESSIVE,TRUE
syn-0653,65400.0,38900.0,4900.0,777,RETIRED,6.8,24,3,VEHICLE,474000.0,36,MODERATE,TRUE
syn-0654,54700.0,23700.0,4100.0,686,SALARIED,1.4,53,0,BUSINESS,718000.0,60,CONSERVATIVE,TRUE
syn-0655,140100.0,59700.0,10700.0,532,SALARIED,2.1,41,2,PERSONAL,1196000.0,24,AGGRESSIVE,TRUE
syn-0656,159000.0,59100.0,24500.0,760,SALARIED,10.7,27,3,MEDICAL,832000.0,60,CONSERVATIVE,TRUE
syn-0657,62300.0,34600.0,7900.0,540,SALARIED,0.9,57,0,PERSONAL,247000.0,24,MODERATE,TRUE
syn-0658,177500.0,81800.0,15200.0,767,SALARIED,2.0,25,2,EDUCATION,1671000.0,36,AGGRESSIVE,TRUE
syn-0659,86400.0,37400.0,5700.0,698,SALARIED,13.6,54,3,PERSONAL,351000.0,24,MODERATE,TRUE
syn-0660,77300.0,27300.0,12500.0,788,SALARIED,2.1,47,0,EDUCATION,1280000.0,120,MODERATE,TRUE
syn-0661,210300.0,69700.0,26400.0,699,SALARIED,3.1,60,0,VEHICLE,983000.0,24,MODERATE,TRUE
syn-0662,29000.0,12900.0,3400.0,605,SALARIED,5.0,31,2,MEDICAL,137000.0,60,CONSERVATIVE,TRUE
syn-0663,63200.0,25700.0,8700.0,748,SELF_EMPLOYED,5.9,55,0,VEHICLE,784000.0,48,CONSERVATIVE,TRUE
syn-0664,34400.0,10300.0,4100.0,660,SALARIED,9.1,27,1,MEDICAL,102000.0,60,MODERATE,TRUE
syn-0665,402100.0,148600.0,34100.0,626,SALARIED,11.5,43,0,PERSONAL,3749000.0,12,AGGRESSIVE,TRUE
syn-0666,346300.0,88900.0,39200.0,791,RETIRED,9.8,62,2,MEDICAL,2724000.0,24,AGGRESSIVE,TRUE
syn-0667,282800.0,134900.0,29500.0,701,SALARIED,5.5,28,3,BUSINESS,8477000.0,36,CONSERVATIVE,TRUE
syn-0668,288400.0,151300.0,16300.0,724,SALARIED,5.4,36,0,PERSONAL,1716000.0,48,AGGRESSIVE,TRUE
syn-0669,115200.0,77600.0,600.0,644,SALARIED,9.5,61,1,PERSONAL,1151000.0,12,MODERATE,TRUE
syn-0670,263600.0,90600.0,10600.0,757,SALARIED,0.5,40,3,MEDICAL,1825000.0,12,AGGRESSIVE,TRUE
syn-0671,414300.0,114800.0,72400.0,602,SELF_EMPLOYED,2.8,59,0,EDUCATION,6909000.0,60,CONSERVATIVE,TRUE
syn-0672,67100.0,43600.0,5100.0,763,SELF_EMPLOYED,9.2,27,1,BUSINESS,891000.0,84,CONSERVATIVE,TRUE
syn-0673,52600.0,32800.0,4700.0,671,SALARIED,7.7,55,2,BUSINESS,1281000.0,24,MODERATE,TRUE
syn-0674,71800.0,51000.0,7600.0,655,SALARIED,12.2,58,2,MEDICAL,413000.0,24,AGGRESSIVE,TRUE
syn-0675,176800.0,86400.0,15000.0,656,SALARIED,0.2,40,1,EDUCATION,2788000.0,36,MODERATE,TRUE
syn-0676,78800.0,40300.0,6700.0,709,SALARIED,7.9,61,0,HOME,3443000.0,60,MODERATE,TRUE
syn-0677,184400.0,117400.0,14600.0,668,SELF_EMPLOYED,2.1,26,3,MEDICAL,1288000.0,24,MODERATE,TRUE
syn-0678,92500.0,41200.0,16100.0,628,SELF_EMPLOYED,0.1,59,1,MEDICAL,226000.0,60,MODERATE,TRUE
syn-0679,91500.0,50600.0,14500.0,830,CONTRACT,1.9,39,0,VEHICLE,1495000.0,60,AGGRESSIVE,TRUE
syn-0680,340100.0,91100.0,56600.0,531,SELF_EMPLOYED,12.2,46,2,MEDICAL,2145000.0,60,AGGRESSIVE,TRUE
syn-0681,171200.0,95900.0,23600.0,532,SELF_EMPLOYED,6.4,51,1,HOME,3079000.0,84,AGGRESSIVE,TRUE
syn-0682,331100.0,158600.0,43000.0,819,SALARIED,3.2,23,3,MEDICAL,1800000.0,60,MODERATE,TRUE
syn-0683,250400.0,115200.0,41700.0,707,SELF_EMPLOYED,4.7,34,2,HOME,4507000.0,240,AGGRESSIVE,TRUE
syn-0684,227100.0,152900.0,25000.0,851,SELF_EMPLOYED,9.4,26,0,EDUCATION,3414000.0,48,CONSERVATIVE,TRUE
syn-0685,70000.0,23300.0,8300.0,512,SALARIED,6.8,53,0,PERSONAL,320000.0,36,AGGRESSIVE,TRUE
syn-0686,58000.0,32000.0,5300.0,677,SELF_EMPLOYED,15.2,43,0,MEDICAL,302000.0,36,MODERATE,TRUE
syn-0687,234100.0,125900.0,8800.0,831,CONTRACT,9.4,60,2,BUSINESS,2620000.0,84,AGGRESSIVE,TRUE
syn-0688,257600.0,178600.0,12000.0,632,SALARIED,7.2,29,0,EDUCATION,3835000.0,60,CONSERVATIVE,TRUE
syn-0689,89900.0,49400.0,6700.0,677,SALARIED,1.5,29,3,EDUCATION,1174000.0,84,AGGRESSIVE,TRUE
syn-0690,123200.0,65600.0,15600.0,658,SALARIED,9.9,44,3,MEDICAL,273000.0,24,AGGRESSIVE,TRUE
syn-0691,129800.0,76500.0,22100.0,766,SELF_EMPLOYED,7.7,41,0,EDUCATION,2509000.0,48,AGGRESSIVE,TRUE
syn-0692,86200.0,27200.0,2900.0,764,SELF_EMPLOYED,7.5,58,0,PERSONAL,609000.0,48,CONSERVATIVE,TRUE
syn-0693,280700.0,156400.0,29400.0,714,SALARIED,9.5,60,0,VEHICLE,4154000.0,36,AGGRESSIVE,TRUE
syn-0694,92700.0,62500.0,200.0,710,RETIRED,1.7,30,0,EDUCATION,1256000.0,24,AGGRESSIVE,TRUE
syn-0695,252500.0,76900.0,18000.0,622,SELF_EMPLOYED,0.8,43,2,BUSINESS,6338000.0,48,CONSERVATIVE,TRUE
syn-0696,127800.0,91300.0,20700.0,765,SALARIED,0.1,36,1,MEDICAL,1071000.0,24,MODERATE,TRUE
syn-0697,438400.0,215300.0,56500.0,679,SELF_EMPLOYED,11.4,60,1,HOME,10788000.0,180,MODERATE,TRUE
syn-0698,34600.0,21700.0,800.0,756,SELF_EMPLOYED,3.6,46,1,VEHICLE,381000.0,48,MODERATE,TRUE
syn-0699,243500.0,151700.0,37100.0,679,SALARIED,5.5,39,1,HOME,7401000.0,60,MODERATE,TRUE
syn-0700,35000.0,10800.0,2600.0,861,RETIRED,0.6,53,2,MEDICAL,69000.0,24,MODERATE,TRUE
syn-0701,168700.0,104500.0,8900.0,886,SALARIED,2.9,31,0,EDUCATION,3433000.0,24,AGGRESSIVE,TRUE
syn-0702,155200.0,88200.0,17700.0,770,SALARIED,2.1,60,3,PERSONAL,1312000.0,24,MODERATE,TRUE
syn-0703,130200.0,46100.0,14900.0,696,SALARIED,3.9,24,0,EDUCATION,2211000.0,60,MODERATE,TRUE
syn-0704,107700.0,74100.0,12900.0,602,RETIRED,13.7,51,1,HOME,4676000.0,84,AGGRESSIVE,TRUE
syn-0705,356400.0,175200.0,32100.0,800,SALARIED,3.8,48,1,VEHICLE,2158000.0,36,MODERATE,TRUE
syn-0706,61400.0,42500.0,2200.0,845,SALARIED,8.4,48,3,MEDICAL,489000.0,36,MODERATE,TRUE
syn-0707,117200.0,38500.0,19100.0,764,SALARIED,9.1,57,2,PERSONAL,421000.0,48,MODERATE,TRUE
syn-0708,279200.0,81300.0,8500.0,682,SALARIED,10.3,35,0,EDUCATION,6785000.0,36,AGGRESSIVE,TRUE
syn-0709,31800.0,10200.0,4200.0,727,SALARIED,2.3,47,0,PERSONAL,93000.0,24,MODERATE,TRUE
syn-0710,62500.0,29100.0,7600.0,893,CONTRACT,4.4,26,3,VEHICLE,329000.0,24,MODERATE,TRUE
syn-0711,497100.0,299000.0,61700.0,853,SALARIED,3.0,44,0,BUSINESS,4877000.0,84,AGGRESSIVE,TRUE
syn-0712,30900.0,8400.0,2800.0,837,SALARIED,0.2,56,3,BUSINESS,615000.0,36,AGGRESSIVE,TRUE
syn-0713,349100.0,153200.0,60800.0,741,SALARIED,9.9,29,2,MEDICAL,1244000.0,12,MODERATE,TRUE
syn-0714,302600.0,207500.0,42900.0,793,SALARIED,0.4,56,2,HOME,14268000.0,240,MODERATE,TRUE
syn-0715,90800.0,52400.0,4100.0,773,SALARIED,12.6,35,0,PERSONAL,976000.0,48,CONSERVATIVE,TRUE
syn-0716,194800.0,113800.0,13200.0,719,SALARIED,2.5,50,2,EDUCATION,3749000.0,36,AGGRESSIVE,TRUE
syn-0717,261700.0,145200.0,29800.0,694,SELF_EMPLOYED,0.8,55,2,BUSINESS,2206000.0,60,MODERATE,TRUE
syn-0718,60000.0,24700.0,6800.0,720,SALARIED,6.5,37,0,PERSONAL,490000.0,24,MODERATE,TRUE
syn-0719,63900.0,16300.0,600.0,648,SALARIED,6.4,28,0,VEHICLE,702000.0,36,AGGRESSIVE,TRUE
syn-0720,193800.0,105000.0,6200.0,628,SELF_EMPLOYED,9.6,44,1,EDUCATION,1483000.0,36,MODERATE,TRUE
syn-0721,71900.0,38600.0,12800.0,680,SALARIED,5.8,27,3,HOME,1991000.0,240,MODERATE,TRUE
syn-0722,221600.0,135400.0,38900.0,641,SALARIED,3.3,55,0,BUSINESS,4049000.0,84,CONSERVATIVE,TRUE
syn-0723,31800.0,14400.0,1900.0,678,SALARIED,7.5,47,3,BUSINESS,295000.0,36,CONSERVATIVE,TRUE
syn-0724,42900.0,17100.0,2300.0,636,CONTRACT,6.9,62,2,MEDICAL,197000.0,36,AGGRESSIVE,TRUE
syn-0725,96900.0,50500.0,15800.0,687,CONTRACT,6.4,58,2,VEHICLE,955000.0,84,MODERATE,TRUE
syn-0726,101000.0,55600.0,17200.0,756,SALARIED,4.4,42,1,PERSONAL,342000.0,24,AGGRESSIVE,TRUE
syn-0727,438000.0,300100.0,24100.0,786,SELF_EMPLOYED,4.4,60,0,VEHICLE,3983000.0,60,AGGRESSIVE,TRUE
syn-0728,109800.0,73100.0,15400.0,738,SELF_EMPLOYED,1.7,48,2,HOME,2688000.0,84,MODERATE,TRUE
syn-0729,468500.0,184000.0,5300.0,840,CONTRACT,2.1,29,2,VEHICLE,7578000.0,24,AGGRESSIVE,TRUE
syn-0730,141900.0,62600.0,6400.0,733,SALARIED,6.8,30,0,EDUCATION,1731000.0,24,MODERATE,TRUE
syn-0731,42400.0,21500.0,6900.0,526,SELF_EMPLOYED,3.8,46,2,MEDICAL,288000.0,60,AGGRESSIVE,TRUE
syn-0732,33200.0,12800.0,700.0,740,SALARIED,2.5,59,2,BUSINESS,423000.0,84,AGGRESSIVE,TRUE
syn-0733,422300.0,239000.0,68900.0,778,SELF_EMPLOYED,13.3,62,0,BUSINESS,7171000.0,24,CONSERVATIVE,TRUE
syn-0734,32700.0,14700.0,2600.0,607,RETIRED,8.6,46,3,HOME,715000.0,84,CONSERVATIVE,TRUE
syn-0735,161500.0,80400.0,800.0,705,SALARIED,4.0,60,1,PERSONAL,749000.0,24,MODERATE,TRUE
syn-0736,237600.0,70800.0,34100.0,664,SALARIED,7.5,52,0,EDUCATION,1973000.0,48,MODERATE,TRUE
syn-0737,292900.0,114900.0,38600.0,737,SELF_EMPLOYED,0.9,60,3,MEDICAL,2023000.0,24,MODERATE,TRUE
syn-0738,268500.0,150100.0,40700.0,767,CONTRACT,9.2,44,0,MEDICAL,1602000.0,12,CONSERVATIVE,TRUE
syn-0739,25300.0,15300.0,1000.0,795,SALARIED,8.5,23,1,EDUCATION,518000.0,24,MODERATE,TRUE
syn-0740,294700.0,142400.0,49600.0,639,SALARIED,2.9,43,1,MEDICAL,2471000.0,24,MODERATE,TRUE
syn-0741,238700.0,119800.0,7400.0,732,SALARIED,2.4,50,3,VEHICLE,2377000.0,36,CONSERVATIVE,TRUE
syn-0742,104700.0,71600.0,4300.0,633,RETIRED,9.2,57,2,BUSINESS,2171000.0,48,CONSERVATIVE,TRUE
syn-0743,191300.0,109400.0,26700.0,691,CONTRACT,5.8,45,1,EDUCATION,2368000.0,24,CONSERVATIVE,TRUE
syn-0744,53600.0,19400.0,9100.0,755,RETIRED,11.3,26,0,VEHICLE,630000.0,84,AGGRESSIVE,TRUE
syn-0745,441000.0,202800.0,52300.0,758,SALARIED,2.7,28,2,MEDICAL,1510000.0,60,MODERATE,TRUE
syn-0746,404700.0,203600.0,40300.0,686,CONTRACT,14.1,42,1,HOME,17567000.0,84,MODERATE,TRUE
syn-0747,229400.0,150700.0,27100.0,558,SALARIED,11.1,50,3,HOME,7586000.0,60,MODERATE,TRUE
syn-0748,278700.0,72200.0,30900.0,645,SALARIED,3.6,50,0,PERSONAL,1082000.0,12,AGGRESSIVE,TRUE
syn-0749,52800.0,18300.0,500.0,619,SELF_EMPLOYED,2.1,57,2,PERSONAL,442000.0,36,CONSERVATIVE,TRUE
syn-0750,84700.0,27100.0,5900.0,697,SALARIED,4.7,48,2,BUSINESS,619000.0,84,CONSERVATIVE,TRUE
syn-0751,145200.0,82700.0,1900.0,731,SALARIED,6.9,31,3,EDUCATION,3191000.0,36,AGGRESSIVE,TRUE
syn-0752,72800.0,33100.0,8900.0,684,SALARIED,2.1,49,0,EDUCATION,1761000.0,48,CONSERVATIVE,TRUE
syn-0753,50600.0,15900.0,1100.0,709,SELF_EMPLOYED,9.9,29,2,BUSINESS,1112000.0,60,AGGRESSIVE,TRUE
syn-0754,78300.0,51000.0,8400.0,617,SALARIED,3.3,23,3,MEDICAL,418000.0,48,MODERATE,TRUE
syn-0755,94800.0,47000.0,13600.0,836,SALARIED,2.0,28,0,MEDICAL,494000.0,12,MODERATE,TRUE
syn-0756,87200.0,60800.0,2300.0,850,SALARIED,14.6,23,3,HOME,4265000.0,84,AGGRESSIVE,TRUE
syn-0757,30600.0,21700.0,3900.0,619,CONTRACT,7.5,57,3,EDUCATION,156000.0,24,AGGRESSIVE,TRUE
syn-0758,59200.0,21000.0,3200.0,791,SELF_EMPLOYED,4.5,50,3,VEHICLE,482000.0,12,AGGRESSIVE,TRUE
syn-0759,251500.0,103100.0,33300.0,812,SELF_EMPLOYED,10.3,48,0,MEDICAL,371000.0,12,MODERATE,TRUE
syn-0760,234800.0,109200.0,30500.0,721,SALARIED,10.6,51,2,EDUCATION,4034000.0,24,CONSERVATIVE,TRUE
syn-0761,155500.0,100100.0,17100.0,765,SALARIED,9.2,38,2,PERSONAL,450000.0,24,AGGRESSIVE,TRUE
syn-0762,423200.0,149700.0,5800.0,762,SALARIED,4.8,56,2,HOME,20558000.0,84,MODERATE,TRUE
syn-0763,294500.0,178400.0,26400.0,798,SALARIED,2.7,44,1,BUSINESS,4123000.0,120,AGGRESSIVE,TRUE
syn-0764,27600.0,14000.0,500.0,760,SELF_EMPLOYED,5.5,38,0,BUSINESS,313000.0,48,MODERATE,TRUE
syn-0765,74600.0,28200.0,13400.0,719,SALARIED,14.0,51,0,HOME,3715000.0,60,CONSERVATIVE,TRUE
syn-0766,97900.0,38600.0,11600.0,760,SALARIED,2.5,38,1,PERSONAL,955000.0,48,MODERATE,TRUE
syn-0767,148600.0,96600.0,9000.0,635,SELF_EMPLOYED,8.7,31,2,HOME,3187000.0,180,AGGRESSIVE,TRUE
syn-0768,218300.0,131000.0,7000.0,673,SALARIED,12.5,57,2,MEDICAL,1617000.0,48,MODERATE,TRUE
syn-0769,89700.0,43500.0,1700.0,632,CONTRACT,4.9,40,2,HOME,2438000.0,120,CONSERVATIVE,TRUE
syn-0770,30400.0,18300.0,300.0,733,SALARIED,0.2,42,0,VEHICLE,315000.0,48,MODERATE,TRUE
syn-0771,320700.0,211400.0,51900.0,645,SELF_EMPLOYED,11.3,35,2,BUSINESS,2267000.0,60,MODERATE,TRUE
syn-0772,477300.0,214100.0,38700.0,723,SELF_EMPLOYED,0.2,42,1,VEHICLE,7217000.0,12,CONSERVATIVE,TRUE
syn-0773,173700.0,51700.0,9300.0,594,SALARIED,13.1,47,3,MEDICAL,738000.0,36,CONSERVATIVE,TRUE
syn-0774,49400.0,18900.0,300.0,588,SELF_EMPLOYED,3.9,34,0,BUSINESS,960000.0,60,MODERATE,TRUE
syn-0775,251200.0,75000.0,14400.0,724,CONTRACT,6.4,38,0,EDUCATION,2303000.0,48,MODERATE,TRUE
syn-0776,375900.0,153200.0,17300.0,611,CONTRACT,6.6,43,0,EDUCATION,6591000.0,120,AGGRESSIVE,TRUE
syn-0777,349800.0,251600.0,47900.0,772,SALARIED,12.1,28,0,BUSINESS,1901000.0,60,AGGRESSIVE,TRUE
syn-0778,115100.0,41500.0,15600.0,809,SALARIED,14.7,56,2,BUSINESS,760000.0,60,AGGRESSIVE,TRUE
syn-0779,99600.0,47200.0,6600.0,721,SELF_EMPLOYED,8.0,51,3,EDUCATION,1137000.0,36,AGGRESSIVE,TRUE
syn-0780,227800.0,161500.0,22400.0,690,CONTRACT,14.6,34,1,MEDICAL,771000.0,48,AGGRESSIVE,TRUE
syn-0781,188700.0,89500.0,28600.0,786,SALARIED,10.6,54,0,PERSONAL,663000.0,36,CONSERVATIVE,TRUE
syn-0782,46500.0,27200.0,2600.0,715,SALARIED,7.6,43,0,PERSONAL,296000.0,24,AGGRESSIVE,TRUE
syn-0783,256400.0,175900.0,24600.0,757,SALARIED,7.7,32,3,BUSINESS,2667000.0,24,MODERATE,TRUE
syn-0784,76000.0,51400.0,6900.0,739,SELF_EMPLOYED,8.3,60,1,HOME,3063000.0,84,AGGRESSIVE,TRUE
syn-0785,112100.0,38300.0,200.0,701,SALARIED,10.6,28,0,BUSINESS,2734000.0,84,MODERATE,TRUE
syn-0786,34600.0,19300.0,200.0,685,SELF_EMPLOYED,5.7,28,2,BUSINESS,709000.0,84,AGGRESSIVE,TRUE
syn-0787,298000.0,118300.0,9200.0,756,SELF_EMPLOYED,12.5,31,2,MEDICAL,2223000.0,48,AGGRESSIVE,TRUE
syn-0788,29200.0,19900.0,2000.0,654,CONTRACT,5.2,46,0,VEHICLE,142000.0,48,AGGRESSIVE,TRUE
syn-0789,157800.0,90200.0,7300.0,504,SALARIED,12.2,45,0,HOME,2071000.0,120,CONSERVATIVE,TRUE
syn-0790,307400.0,102800.0,37100.0,706,SALARIED,7.2,28,2,VEHICLE,3421000.0,24,MODERATE,TRUE
syn-0791,59800.0,29700.0,2700.0,846,SALARIED,3.3,34,1,BUSINESS,872000.0,36,MODERATE,TRUE
syn-0792,195200.0,72000.0,13000.0,610,SALARIED,13.2,41,2,MEDICAL,1293000.0,12,MODERATE,TRUE
syn-0793,137900.0,98300.0,4000.0,650,SELF_EMPLOYED,1.7,39,2,VEHICLE,1618000.0,84,MODERATE,TRUE
syn-0794,460200.0,300600.0,6300.0,761,SELF_EMPLOYED,1.8,25,2,VEHICLE,7187000.0,12,AGGRESSIVE,TRUE
syn-0795,96900.0,63800.0,9000.0,734,SALARIED,6.2,55,3,MEDICAL,273000.0,12,MODERATE,TRUE
syn-0796,153200.0,63400.0,21300.0,774,SALARIED,12.1,48,2,BUSINESS,3735000.0,120,CONSERVATIVE,TRUE
syn-0797,45300.0,21600.0,7900.0,602,SALARIED,3.6,28,2,PERSONAL,401000.0,12,CONSERVATIVE,TRUE
syn-0798,57900.0,17100.0,5600.0,713,SALARIED,3.8,33,0,MEDICAL,287000.0,48,MODERATE,TRUE
syn-0799,135800.0,80600.0,4400.0,874,SALARIED,8.8,57,0,MEDICAL,291000.0,24,MODERATE,TRUE
syn-0800,311900.0,140300.0,8100.0,615,SELF_EMPLOYED,4.5,36,1,MEDICAL,1671000.0,60,CONSERVATIVE,TRUE
syn-0801,318000.0,212000.0,48500.0,564,SALARIED,8.4,50,2,EDUCATION,3361000.0,60,AGGRESSIVE,TRUE
syn-0802,99100.0,40900.0,7700.0,674,SALARIED,7.4,53,3,EDUCATION,958000.0,60,AGGRESSIVE,TRUE
syn-0803,120300.0,60200.0,18800.0,895,SELF_EMPLOYED,7.6,27,2,VEHICLE,865000.0,24,AGGRESSIVE,TRUE
syn-0804,313800.0,104500.0,23700.0,714,CONTRACT,3.3,61,2,PERSONAL,1350000.0,12,AGGRESSIVE,TRUE
syn-0805,175400.0,47800.0,4300.0,809,CONTRACT,10.6,46,1,BUSINESS,2141000.0,36,CONSERVATIVE,TRUE
syn-0806,334900.0,164100.0,59200.0,784,SALARIED,8.0,47,0,HOME,15368000.0,120,MODERATE,TRUE
syn-0807,95100.0,44700.0,1700.0,785,SALARIED,1.8,31,0,HOME,3928000.0,180,MODERATE,TRUE
syn-0808,157400.0,43800.0,7400.0,614,SALARIED,8.3,37,0,BUSINESS,1510000.0,48,CONSERVATIVE,TRUE
syn-0809,416100.0,240500.0,40500.0,590,SALARIED,4.1,36,0,MEDICAL,1392000.0,12,MODERATE,TRUE
syn-0810,426300.0,270000.0,15600.0,687,SELF_EMPLOYED,11.1,46,0,PERSONAL,3627000.0,12,CONSERVATIVE,TRUE
syn-0811,59200.0,15400.0,9900.0,771,SELF_EMPLOYED,11.6,48,2,BUSINESS,713000.0,84,MODERATE,TRUE
syn-0812,82900.0,32300.0,4100.0,784,SALARIED,3.4,52,0,HOME,2237000.0,240,AGGRESSIVE,TRUE
syn-0813,37500.0,12100.0,4100.0,715,SELF_EMPLOYED,7.9,52,0,PERSONAL,291000.0,36,MODERATE,TRUE
syn-0814,53400.0,30100.0,3600.0,772,SALARIED,5.0,43,2,HOME,1061000.0,180,CONSERVATIVE,TRUE
syn-0815,88200.0,31600.0,7900.0,726,CONTRACT,7.5,43,0,HOME,3049000.0,180,AGGRESSIVE,TRUE
syn-0816,60300.0,32600.0,6800.0,753,SELF_EMPLOYED,10.3,37,0,VEHICLE,390000.0,12,AGGRESSIVE,TRUE
syn-0817,36400.0,16400.0,2200.0,746,SALARIED,4.2,51,2,BUSINESS,223000.0,24,CONSERVATIVE,TRUE
syn-0818,261500.0,158100.0,6600.0,660,SELF_EMPLOYED,0.2,47,0,VEHICLE,4146000.0,36,CONSERVATIVE,TRUE
syn-0819,342500.0,217600.0,56600.0,634,CONTRACT,0.7,28,3,BUSINESS,6283000.0,60,CONSERVATIVE,TRUE
syn-0820,93300.0,51800.0,6200.0,895,SELF_EMPLOYED,10.3,32,3,HOME,3148000.0,120,MODERATE,TRUE
syn-0821,67700.0,23900.0,12000.0,754,SALARIED,12.3,41,0,HOME,2753000.0,120,MODERATE,TRUE
syn-0822,31100.0,15800.0,2000.0,578,SALARIED,10.4,39,1,BUSINESS,856000.0,120,AGGRESSIVE,TRUE
syn-0823,72700.0,39700.0,5900.0,685,SELF_EMPLOYED,0.5,35,3,BUSINESS,1377000.0,60,AGGRESSIVE,TRUE
syn-0824,35000.0,15900.0,3100.0,696,SALARIED,6.8,51,0,PERSONAL,312000.0,48,AGGRESSIVE,TRUE
syn-0825,463900.0,326200.0,78200.0,736,SELF_EMPLOYED,5.4,32,2,EDUCATION,4813000.0,36,AGGRESSIVE,TRUE
syn-0826,170300.0,72300.0,5000.0,787,SELF_EMPLOYED,1.5,43,2,MEDICAL,432000.0,36,AGGRESSIVE,TRUE
syn-0827,101000.0,43000.0,11000.0,587,SALARIED,1.4,45,2,HOME,1824000.0,180,MODERATE,TRUE
