# SYNTHETIC RELEVANCE LABELS — produced by training/labeling.py (LABELING_POLICY_VERSION 2.0.0). These are not observed customer choices. A model trained on them partially reproduces that policy.
group_id,user_id,split,label,raw_score,stress_failure_rate,demoted,noised,candidate_id,product_id,lender,tenure_months,strategy,required_amount,loan_amount,emi,total_interest,total_repayment,liquidation_amount,volatile_liquidation_amount,remaining_portfolio_value,resulting_liquidity_ratio,resulting_debt_burden_ratio,affordability_headroom,SYNTHETIC
627,syn-0954,train,0,0.6556,0.245,False,True,BL-601-1159560-48-BORROW_20_LIQUIDATE_80,BL-601,SBI,48,BORROW_20_LIQUIDATE_80,9663000.0,1159560.0,29270.41,245419.92,1404979.92,4638240.0,0.0,50957760.0,0.672694,0.15906,39929.59,TRUE
627,syn-0954,train,0,0.591494,0.27,False,False,BL-601-2319120-60-BORROW_40_LIQUIDATE_60,BL-601,SBI,60,BORROW_40_LIQUIDATE_60,9663000.0,2319120.0,48989.66,620259.36,2939379.36,3478680.0,0.0,52117320.0,0.679976,0.213353,20210.34,TRUE
627,syn-0954,train,1,0.670779,0.235,False,False,BL-601-1159560-60-BORROW_20_LIQUIDATE_80,BL-601,SBI,60,BORROW_20_LIQUIDATE_80,9663000.0,1159560.0,24494.83,310129.68,1469689.68,4638240.0,0.0,50957760.0,0.672694,0.145911,44705.17,TRUE
627,syn-0954,train,0,0.559496,0.31,False,False,BL-601-3478680-84-BORROW_60_LIQUIDATE_40,BL-601,SBI,84,BORROW_60_LIQUIDATE_40,9663000.0,3478680.0,57301.85,1334675.19,4813355.19,2319120.0,0.0,53276880.0,0.686941,0.236239,11898.15,TRUE
627,syn-0954,train,0,0.623018,0.255,False,False,BL-601-2319120-84-BORROW_40_LIQUIDATE_60,BL-601,SBI,84,BORROW_40_LIQUIDATE_60,9663000.0,2319120.0,38201.23,889783.46,3208903.46,3478680.0,0.0,52117320.0,0.679976,0.183649,30998.77,TRUE
627,syn-0954,train,2,0.686541,0.225,False,False,BL-601-1159560-84-BORROW_20_LIQUIDATE_80,BL-601,SBI,84,BORROW_20_LIQUIDATE_80,9663000.0,1159560.0,19100.62,444891.73,1604451.73,4638240.0,0.0,50957760.0,0.672694,0.131059,50099.38,TRUE
627,syn-0954,train,0,0.531512,0.32,False,False,BL-601-4638240-120-BORROW_80_LIQUIDATE_20,BL-601,SBI,120,BORROW_80_LIQUIDATE_20,9663000.0,4638240.0,60654.38,2640285.22,7278525.22,1159560.0,0.0,54436440.0,0.69361,0.245469,8545.62,TRUE
627,syn-0954,train,1,0.58615,0.27,False,True,BL-601-3478680-120-BORROW_60_LIQUIDATE_40,BL-601,SBI,120,BORROW_60_LIQUIDATE_40,9663000.0,3478680.0,45490.78,1980213.91,5458893.91,2319120.0,0.0,53276880.0,0.686941,0.203719,23709.22,TRUE
627,syn-0954,train,0,0.640788,0.245,False,True,BL-601-2319120-120-BORROW_40_LIQUIDATE_60,BL-601,SBI,120,BORROW_40_LIQUIDATE_60,9663000.0,2319120.0,30327.19,1320142.61,3639262.61,3478680.0,0.0,52117320.0,0.679976,0.161969,38872.81,TRUE
627,syn-0954,train,2,0.695426,0.215,False,False,BL-601-1159560-120-BORROW_20_LIQUIDATE_80,BL-601,SBI,120,BORROW_20_LIQUIDATE_80,9663000.0,1159560.0,15163.59,660071.3,1819631.3,4638240.0,0.0,50957760.0,0.672694,0.120219,54036.41,TRUE
627,syn-0954,train,1,0.647197,0.27,False,False,BL-601-1546080-36-BORROW_20_LIQUIDATE_80,BL-601,SBI,36,BORROW_20_LIQUIDATE_80,9663000.0,1546080.0,49706.38,243349.71,1789429.71,6184320.0,0.0,49411680.0,0.662452,0.215326,19493.62,TRUE
627,syn-0954,train,2,0.682504,0.255,False,False,BL-601-1546080-48-BORROW_20_LIQUIDATE_80,BL-601,SBI,48,BORROW_20_LIQUIDATE_80,9663000.0,1546080.0,39027.22,327226.56,1873306.56,6184320.0,0.0,49411680.0,0.662452,0.185923,30172.78,TRUE
627,syn-0954,train,1,0.597029,0.335,False,True,BL-601-3092160-60-BORROW_40_LIQUIDATE_60,BL-601,SBI,60,BORROW_40_LIQUIDATE_60,9663000.0,3092160.0,65319.54,827012.48,3919172.48,4638240.0,0.0,50957760.0,0.672694,0.258314,3880.46,TRUE
627,syn-0954,train,2,0.702742,0.245,False,False,BL-601-1546080-60-BORROW_20_LIQUIDATE_80,BL-601,SBI,60,BORROW_20_LIQUIDATE_80,9663000.0,1546080.0,32659.77,413506.24,1959586.24,6184320.0,0.0,49411680.0,0.662452,0.168391,36540.23,TRUE
627,syn-0954,train,1,0.639061,0.27,False,False,BL-601-3092160-84-BORROW_40_LIQUIDATE_60,BL-601,SBI,84,BORROW_40_LIQUIDATE_60,9663000.0,3092160.0,50934.98,1186377.94,4278537.94,4638240.0,0.0,50957760.0,0.672694,0.218709,18265.02,TRUE
627,syn-0954,train,2,0.723758,0.235,False,False,BL-601-1546080-84-BORROW_20_LIQUIDATE_80,BL-601,SBI,84,BORROW_20_LIQUIDATE_80,9663000.0,1546080.0,25467.49,593188.97,2139268.97,6184320.0,0.0,49411680.0,0.662452,0.148589,43732.51,TRUE
627,syn-0954,train,1,0.662754,0.255,False,False,BL-601-3092160-120-BORROW_40_LIQUIDATE_60,BL-601,SBI,120,BORROW_40_LIQUIDATE_60,9663000.0,3092160.0,40436.25,1760190.15,4852350.15,4638240.0,0.0,50957760.0,0.672694,0.189802,28763.75,TRUE
627,syn-0954,train,3,0.735604,0.23,False,False,BL-601-1546080-120-BORROW_20_LIQUIDATE_80,BL-601,SBI,120,BORROW_20_LIQUIDATE_80,9663000.0,1546080.0,20218.13,880095.07,2426175.07,6184320.0,0.0,49411680.0,0.662452,0.134136,48981.87,TRUE
627,syn-0954,train,1,0.665274,0.32,False,False,BL-601-1932600-36-BORROW_20_LIQUIDATE_80,BL-601,SBI,36,BORROW_20_LIQUIDATE_80,9663000.0,1932600.0,62132.98,304187.14,2236787.14,7730400.0,0.0,47865600.0,0.651549,0.24954,7067.02,TRUE
627,syn-0954,train,2,0.709407,0.27,False,False,BL-601-1932600-48-BORROW_20_LIQUIDATE_80,BL-601,SBI,48,BORROW_20_LIQUIDATE_80,9663000.0,1932600.0,48784.02,409033.2,2341633.2,7730400.0,0.0,47865600.0,0.651549,0.212786,20415.98,TRUE
627,syn-0954,train,3,0.734705,0.26,False,False,BL-601-1932600-60-BORROW_20_LIQUIDATE_80,BL-601,SBI,60,BORROW_20_LIQUIDATE_80,9663000.0,1932600.0,40824.71,516882.8,2449482.8,7730400.0,0.0,47865600.0,0.651549,0.190872,28375.29,TRUE
627,syn-0954,train,1,0.655104,0.32,False,False,BL-601-3865200-84-BORROW_40_LIQUIDATE_60,BL-601,SBI,84,BORROW_40_LIQUIDATE_60,9663000.0,3865200.0,63668.72,1482972.43,5348172.43,5797800.0,0.0,49798200.0,0.665072,0.253769,5531.28,TRUE
627,syn-0954,train,3,0.760975,0.245,False,False,BL-601-1932600-84-BORROW_20_LIQUIDATE_80,BL-601,SBI,84,BORROW_20_LIQUIDATE_80,9663000.0,1932600.0,31834.36,741486.22,2674086.22,7730400.0,0.0,47865600.0,0.651549,0.166119,37365.64,TRUE
627,syn-0954,train,2,0.68472,0.27,False,False,BL-601-3865200-120-BORROW_40_LIQUIDATE_60,BL-601,SBI,120,BORROW_40_LIQUIDATE_60,9663000.0,3865200.0,50545.31,2200237.68,6065437.68,5797800.0,0.0,49798200.0,0.665072,0.217636,18654.69,TRUE
627,syn-0954,train,3,0.775783,0.235,False,False,BL-601-1932600-120-BORROW_20_LIQUIDATE_80,BL-601,SBI,120,BORROW_20_LIQUIDATE_80,9663000.0,1932600.0,25272.66,1100118.84,3032718.84,7730400.0,0.0,47865600.0,0.651549,0.148052,43927.34,TRUE
628,syn-0955,train,3,0.694991,0.0,False,False,NO-LOAN,,,,LIQUIDATE_100,790000.0,0.0,0.0,0.0,0.0,790000.0,100481.66,607368.34,0.0,0.060413,17250.0,TRUE
628,syn-0955,train,0,0.493019,0.25,False,False,VL-201-189600-12-BORROW_40_LIQUIDATE_60,VL-201,SBI,12,BORROW_40_LIQUIDATE_60,790000.0,189600.0,16598.39,9580.68,199180.68,284400.0,0.0,1127807.27,0.246839,0.324299,651.61,TRUE
628,syn-0955,train,0,0.566155,0.215,False,False,VL-201-284400-24-BORROW_60_LIQUIDATE_40,VL-201,SBI,24,BORROW_60_LIQUIDATE_40,790000.0,284400.0,13018.85,28052.49,312452.49,189600.0,0.0,1224541.96,0.306337,0.26739,4231.15,TRUE
628,syn-0955,train,1,0.613441,0.16,False,False,VL-201-189600-24-BORROW_40_LIQUIDATE_60,VL-201,SBI,24,BORROW_40_LIQUIDATE_60,790000.0,189600.0,8679.24,18701.66,208301.66,284400.0,0.0,1127807.27,0.246839,0.198398,8570.76,TRUE
628,syn-0955,train,0,0.566756,0.235,False,False,VL-201-474000-36-BORROW_100,VL-201,SBI,36,BORROW_100,790000.0,474000.0,15117.23,70220.39,544220.39,0.0,0.0,1415700.0,0.4,0.300751,2132.77,TRUE
628,syn-0955,train,0,0.595352,0.205,False,False,VL-201-379200-36-BORROW_80_LIQUIDATE_20,VL-201,SBI,36,BORROW_80_LIQUIDATE_20,790000.0,379200.0,12093.79,56176.31,435376.31,94800.0,0.0,1320900.0,0.356938,0.252683,5156.21,TRUE
628,syn-0955,train,1,0.623583,0.175,False,False,VL-201-284400-36-BORROW_60_LIQUIDATE_40,VL-201,SBI,36,BORROW_60_LIQUIDATE_40,790000.0,284400.0,9070.34,42132.24,326532.24,189600.0,0.0,1224541.96,0.306337,0.204616,8179.66,TRUE
628,syn-0955,train,2,0.651726,0.095,False,False,VL-201-189600-36-BORROW_40_LIQUIDATE_60,VL-201,SBI,36,BORROW_40_LIQUIDATE_60,790000.0,189600.0,6046.89,28088.16,217688.16,284400.0,0.0,1127807.27,0.246839,0.156548,11203.11,TRUE
628,syn-0955,train,1,0.611,0.205,False,False,VL-201-474000-48-BORROW_100,VL-201,SBI,48,BORROW_100,790000.0,474000.0,11840.58,94347.64,568347.64,0.0,0.0,1415700.0,0.4,0.248658,5409.42,TRUE
628,syn-0955,train,1,0.630747,0.185,False,False,VL-201-379200-48-BORROW_80_LIQUIDATE_20,VL-201,SBI,48,BORROW_80_LIQUIDATE_20,790000.0,379200.0,9472.46,75478.11,454678.11,94800.0,0.0,1320900.0,0.356938,0.211009,7777.54,TRUE
628,syn-0955,train,2,0.650129,0.12,False,False,VL-201-284400-48-BORROW_60_LIQUIDATE_40,VL-201,SBI,48,BORROW_60_LIQUIDATE_40,790000.0,284400.0,7104.35,56608.58,341008.58,189600.0,0.0,1224541.96,0.306337,0.17336,10145.65,TRUE
628,syn-0955,train,2,0.669424,0.075,False,False,VL-201-189600-48-BORROW_40_LIQUIDATE_60,VL-201,SBI,48,BORROW_40_LIQUIDATE_60,790000.0,189600.0,4736.23,37739.05,227339.05,284400.0,0.0,1127807.27,0.246839,0.135711,12513.77,TRUE
628,syn-0955,train,1,0.634549,0.19,False,False,VL-201-474000-60-BORROW_100,VL-201,SBI,60,BORROW_100,790000.0,474000.0,9885.53,119132.01,593132.01,0.0,0.0,1415700.0,0.4,0.217576,7364.47,TRUE
628,syn-0955,train,2,0.649586,0.145,False,False,VL-201-379200-60-BORROW_80_LIQUIDATE_20,VL-201,SBI,60,BORROW_80_LIQUIDATE_20,790000.0,379200.0,7908.43,95305.61,474505.61,94800.0,0.0,1320900.0,0.356938,0.186144,9341.57,TRUE
628,syn-0955,train,2,0.664259,0.095,False,False,VL-201-284400-60-BORROW_60_LIQUIDATE_40,VL-201,SBI,60,BORROW_60_LIQUIDATE_40,790000.0,284400.0,5931.32,71479.21,355879.21,189600.0,0.0,1224541.96,0.306337,0.154711,11318.68,TRUE
628,syn-0955,train,3,0.678843,0.075,False,False,VL-201-189600-60-BORROW_40_LIQUIDATE_60,VL-201,SBI,60,BORROW_40_LIQUIDATE_60,790000.0,189600.0,3954.21,47652.81,237252.81,284400.0,0.0,1127807.27,0.246839,0.123278,13295.79,TRUE
628,syn-0955,train,2,0.654741,0.135,False,False,VL-201-474000-84-BORROW_100,VL-201,SBI,84,BORROW_100,790000.0,474000.0,7674.42,170651.42,644651.42,0.0,0.0,1415700.0,0.4,0.182423,9575.58,TRUE
628,syn-0955,train,2,0.665739,0.095,False,False,VL-201-379200-84-BORROW_80_LIQUIDATE_20,VL-201,SBI,84,BORROW_80_LIQUIDATE_20,790000.0,379200.0,6139.54,136521.14,515721.14,94800.0,0.0,1320900.0,0.356938,0.158021,11110.46,TRUE
628,syn-0955,train,3,0.676374,0.075,False,False,VL-201-284400-84-BORROW_60_LIQUIDATE_40,VL-201,SBI,84,BORROW_60_LIQUIDATE_40,790000.0,284400.0,4604.65,102390.85,386790.85,189600.0,0.0,1224541.96,0.306337,0.133619,12645.35,TRUE
628,syn-0955,train,3,0.68692,0.065,False,False,VL-201-189600-84-BORROW_40_LIQUIDATE_60,VL-201,SBI,84,BORROW_40_LIQUIDATE_60,790000.0,189600.0,3069.77,68260.57,257860.57,284400.0,0.0,1127807.27,0.246839,0.109217,14180.23,TRUE
628,syn-0955,train,0,0.47951,0.205,False,False,VL-201-126400-12-BORROW_20_LIQUIDATE_80,VL-201,SBI,12,BORROW_20_LIQUIDATE_80,790000.0,126400.0,11065.59,6387.12,132787.12,505600.0,0.0,902092.98,0.05839,0.236337,6184.41,TRUE
628,syn-0955,train,1,0.624184,0.205,False,False,VL-201-252800-24-BORROW_40_LIQUIDATE_60,VL-201,SBI,24,BORROW_40_LIQUIDATE_60,790000.0,252800.0,11572.31,24935.55,277735.55,379200.0,0.0,1031072.57,0.176178,0.244393,5677.69,TRUE
628,syn-0955,train,0,0.559791,0.095,False,False,VL-201-126400-24-BORROW_20_LIQUIDATE_80,VL-201,SBI,24,BORROW_20_LIQUIDATE_80,790000.0,126400.0,5786.16,12467.77,138867.77,505600.0,0.0,902092.98,0.05839,0.152403,11463.84,TRUE
628,syn-0955,train,0,0.600184,0.245,False,False,VL-201-505600-36-BORROW_80_LIQUIDATE_20,VL-201,SBI,36,BORROW_80_LIQUIDATE_20,790000.0,505600.0,16125.05,74901.75,580501.75,126400.0,0.0,1289031.76,0.34104,0.316773,1124.95,TRUE
628,syn-0955,train,2,0.675232,0.145,False,False,VL-201-252800-36-BORROW_40_LIQUIDATE_60,VL-201,SBI,36,BORROW_40_LIQUIDATE_60,790000.0,252800.0,8062.52,37450.88,290250.88,379200.0,0.0,1031072.57,0.176178,0.188593,9187.48,TRUE
628,syn-0955,train,0,0.585315,0.075,False,False,VL-201-126400-36-BORROW_20_LIQUIDATE_80,VL-201,SBI,36,BORROW_20_LIQUIDATE_80,790000.0,126400.0,4031.26,18725.44,145125.44,505600.0,0.0,902092.98,0.05839,0.124503,13218.74,TRUE
628,syn-0955,train,1,0.62111,0.245,False,False,VL-201-632000-48-BORROW_100,VL-201,SBI,48,BORROW_100,790000.0,632000.0,15787.43,125796.85,757796.85,0.0,0.0,1415700.0,0.4,0.311406,1462.57,TRUE
628,syn-0955,train,2,0.647377,0.21,False,True,VL-201-505600-48-BORROW_80_LIQUIDATE_20,VL-201,SBI,48,BORROW_80_LIQUIDATE_20,790000.0,505600.0,12629.95,100637.48,606237.48,126400.0,0.0,1289031.76,0.34104,0.261207,4620.05,TRUE
628,syn-0955,train,3,0.698828,0.1,False,False,VL-201-252800-48-BORROW_40_LIQUIDATE_60,VL-201,SBI,48,BORROW_40_LIQUIDATE_60,790000.0,252800.0,6314.97,50318.74,303118.74,379200.0,0.0,1031072.57,0.176178,0.16081,10935.03,TRUE
628,syn-0955,train,0,0.597113,0.065,False,False,VL-201-126400-48-BORROW_20_LIQUIDATE_80,VL-201,SBI,48,BORROW_20_LIQUIDATE_80,790000.0,126400.0,3157.49,25159.37,151559.37,505600.0,0.0,902092.98,0.05839,0.110612,14092.51,TRUE
628,syn-0955,train,2,0.652509,0.215,False,False,VL-201-632000-60-BORROW_100,VL-201,SBI,60,BORROW_100,790000.0,632000.0,13180.71,158842.69,790842.69,0.0,0.0,1415700.0,0.4,0.269964,4069.29,TRUE
628,syn-0955,train,2,0.672496,0.205,False,False,VL-201-505600-60-BORROW_80_LIQUIDATE_20,VL-201,SBI,60,BORROW_80_LIQUIDATE_20,790000.0,505600.0,10544.57,127074.15,632674.15,126400.0,0.0,1289031.76,0.34104,0.228054,6705.43,TRUE
628,syn-0955,train,3,0.711388,0.09,False,False,VL-201-252800-60-BORROW_40_LIQUIDATE_60,VL-201,SBI,60,BORROW_40_LIQUIDATE_60,790000.0,252800.0,5272.28,63537.07,316337.07,379200.0,0.0,1031072.57,0.176178,0.144233,11977.72,TRUE
628,syn-0955,train,1,0.603393,0.065,False,False,VL-201-126400-60-BORROW_20_LIQUIDATE_80,VL-201,SBI,60,BORROW_20_LIQUIDATE_80,790000.0,126400.0,2636.14,31768.54,158168.54,505600.0,0.0,902092.98,0.05839,0.102323,14613.86,TRUE
628,syn-0955,train,3,0.679431,0.195,False,False,VL-201-632000-84-BORROW_100,VL-201,SBI,84,BORROW_100,790000.0,632000.0,10232.56,227535.23,859535.23,0.0,0.0,1415700.0,0.4,0.223093,7017.44,TRUE
628,syn-0955,train,3,0.694034,0.15,False,False,VL-201-505600-84-BORROW_80_LIQUIDATE_20,VL-201,SBI,84,BORROW_80_LIQUIDATE_20,790000.0,505600.0,8186.05,182028.18,687628.18,126400.0,0.0,1289031.76,0.34104,0.190557,9063.95,TRUE
628,syn-0955,train,3,0.722157,0.075,False,False,VL-201-252800-84-BORROW_40_LIQUIDATE_60,VL-201,SBI,84,BORROW_40_LIQUIDATE_60,790000.0,252800.0,4093.02,91014.09,343814.09,379200.0,0.0,1031072.57,0.176178,0.125485,13156.98,TRUE
628,syn-0955,train,1,0.608777,0.05,False,False,VL-201-126400-84-BORROW_20_LIQUIDATE_80,VL-201,SBI,84,BORROW_20_LIQUIDATE_80,790000.0,126400.0,2046.51,45507.05,171907.05,505600.0,0.0,902092.98,0.05839,0.092949,15203.49,TRUE
628,syn-0955,train,0,0.504094,0.225,False,False,VL-201-158000-12-BORROW_20_LIQUIDATE_80,VL-201,SBI,12,BORROW_20_LIQUIDATE_80,790000.0,158000.0,13831.99,7983.9,165983.9,632000.0,0.0,772326.72,0.0,0.280318,3418.01,TRUE
628,syn-0955,train,0,0.533006,0.235,False,False,VL-201-316000-24-BORROW_40_LIQUIDATE_60,VL-201,SBI,24,BORROW_40_LIQUIDATE_60,790000.0,316000.0,14465.39,31169.44,347169.44,474000.0,0.0,934337.88,0.090886,0.290388,2784.61,TRUE
628,syn-0955,train,1,0.604445,0.12,False,False,VL-201-158000-24-BORROW_20_LIQUIDATE_80,VL-201,SBI,24,BORROW_20_LIQUIDATE_80,790000.0,158000.0,7232.7,15584.72,173584.72,632000.0,0.0,772326.72,0.0,0.175401,10017.3,TRUE
628,syn-0955,train,0,0.596815,0.195,False,False,VL-201-316000-36-BORROW_40_LIQUIDATE_60,VL-201,SBI,36,BORROW_40_LIQUIDATE_60,790000.0,316000.0,10078.16,46813.6,362813.6,474000.0,0.0,934337.88,0.090886,0.220638,7171.84,TRUE
628,syn-0955,train,1,0.63635,0.08,False,False,VL-201-158000-36-BORROW_20_LIQUIDATE_80,VL-201,SBI,36,BORROW_20_LIQUIDATE_80,790000.0,158000.0,5039.08,23406.8,181406.8,632000.0,0.0,772326.72,0.0,0.140526,12210.92,TRUE
628,syn-0955,train,1,0.626311,0.145,False,False,VL-201-316000-48-BORROW_40_LIQUIDATE_60,VL-201,SBI,48,BORROW_40_LIQUIDATE_60,790000.0,316000.0,7893.72,62898.42,378898.42,474000.0,0.0,934337.88,0.090886,0.18591,9356.28,TRUE
628,syn-0955,train,2,0.651098,0.075,False,False,VL-201-158000-48-BORROW_20_LIQUIDATE_80,VL-201,SBI,48,BORROW_20_LIQUIDATE_80,790000.0,158000.0,3946.86,31449.21,189449.21,632000.0,0.0,772326.72,0.0,0.123162,13303.14,TRUE
628,syn-0955,train,2,0.67047,0.25,False,False,VL-201-790000-60-BORROW_100,VL-201,SBI,60,BORROW_100,790000.0,790000.0,16475.89,198553.36,988553.36,0.0,0.0,1415700.0,0.4,0.322351,774.11,TRUE
628,syn-0955,train,1,0.642011,0.11,False,False,VL-201-316000-60-BORROW_40_LIQUIDATE_60,VL-201,SBI,60,BORROW_40_LIQUIDATE_60,790000.0,316000.0,6590.36,79421.34,395421.34,474000.0,0.0,934337.88,0.090886,0.165188,10659.64,TRUE
628,syn-0955,train,2,0.658947,0.065,False,False,VL-201-158000-60-BORROW_20_LIQUIDATE_80,VL-201,SBI,60,BORROW_20_LIQUIDATE_80,790000.0,158000.0,3295.18,39710.67,197710.67,632000.0,0.0,772326.72,0.0,0.112801,13954.82,TRUE
628,syn-0955,train,3,0.704122,0.215,False,False,VL-201-790000-84-BORROW_100,VL-201,SBI,84,BORROW_100,790000.0,790000.0,12790.7,284419.03,1074419.03,0.0,0.0,1415700.0,0.4,0.263763,4459.3,TRUE
628,syn-0955,train,2,0.655472,0.08,False,False,VL-201-316000-84-BORROW_40_LIQUIDATE_60,VL-201,SBI,84,BORROW_40_LIQUIDATE_60,790000.0,316000.0,5116.28,113767.61,429767.61,474000.0,0.0,934337.88,0.090886,0.141753,12133.72,TRUE
628,syn-0955,train,2,0.665678,0.065,False,False,VL-201-158000-84-BORROW_20_LIQUIDATE_80,VL-201,SBI,84,BORROW_20_LIQUIDATE_80,790000.0,158000.0,2558.14,56883.81,214883.81,632000.0,0.0,772326.72,0.0,0.101083,14691.86,TRUE
628,syn-0955,train,0,0.492688,0.25,False,False,VL-202-189600-12-BORROW_40_LIQUIDATE_60,VL-202,HDFC Bank,12,BORROW_40_LIQUIDATE_60,790000.0,189600.0,16615.99,9791.88,199391.88,284400.0,0.0,1127807.27,0.246839,0.324579,634.01,TRUE
628,syn-0955,train,0,0.565577,0.215,False,False,VL-202-284400-24-BORROW_60_LIQUIDATE_40,VL-202,HDFC Bank,24,BORROW_60_LIQUIDATE_40,790000.0,284400.0,13045.0,28679.95,313079.95,189600.0,0.0,1224541.96,0.306337,0.267806,4205.0,TRUE
628,syn-0955,train,1,0.613055,0.16,False,False,VL-202-189600-24-BORROW_40_LIQUIDATE_60,VL-202,HDFC Bank,24,BORROW_40_LIQUIDATE_60,790000.0,189600.0,8696.67,19119.97,208719.97,284400.0,0.0,1127807.27,0.246839,0.198675,8553.33,TRUE
628,syn-0955,train,0,0.565632,0.235,False,False,VL-202-474000-36-BORROW_100,VL-202,HDFC Bank,36,BORROW_100,790000.0,474000.0,15161.47,71812.94,545812.94,0.0,0.0,1415700.0,0.4,0.301454,2088.53,TRUE
628,syn-0955,train,0,0.594453,0.205,False,False,VL-202-379200-36-BORROW_80_LIQUIDATE_20,VL-202,HDFC Bank,36,BORROW_80_LIQUIDATE_20,790000.0,379200.0,12129.18,57450.35,436650.35,94800.0,0.0,1320900.0,0.356938,0.253246,5120.82,TRUE
628,syn-0955,train,1,0.622909,0.18,False,False,VL-202-284400-36-BORROW_60_LIQUIDATE_40,VL-202,HDFC Bank,36,BORROW_60_LIQUIDATE_40,790000.0,284400.0,9096.88,43087.76,327487.76,189600.0,0.0,1224541.96,0.306337,0.205038,8153.12,TRUE
628,syn-0955,train,2,0.651277,0.095,False,False,VL-202-189600-36-BORROW_40_LIQUIDATE_60,VL-202,HDFC Bank,36,BORROW_40_LIQUIDATE_60,790000.0,189600.0,6064.59,28725.17,218325.17,284400.0,0.0,1127807.27,0.246839,0.15683,11185.41,TRUE
628,syn-0955,train,1,0.609704,0.205,False,False,VL-202-474000-48-BORROW_100,VL-202,HDFC Bank,48,BORROW_100,790000.0,474000.0,11885.74,96515.72,570515.72,0.0,0.0,1415700.0,0.4,0.249376,5364.26,TRUE
628,syn-0955,train,1,0.62971,0.185,False,False,VL-202-379200-48-BORROW_80_LIQUIDATE_20,VL-202,HDFC Bank,48,BORROW_80_LIQUIDATE_20,790000.0,379200.0,9508.6,77212.57,456412.57,94800.0,0.0,1320900.0,0.356938,0.211583,7741.4,TRUE
628,syn-0955,train,2,0.649352,0.12,False,False,VL-202-284400-48-BORROW_60_LIQUIDATE_40,VL-202,HDFC Bank,48,BORROW_60_LIQUIDATE_40,790000.0,284400.0,7131.45,57909.43,342309.43,189600.0,0.0,1224541.96,0.306337,0.173791,10118.55,TRUE
628,syn-0955,train,2,0.668905,0.075,False,False,VL-202-189600-48-BORROW_40_LIQUIDATE_60,VL-202,HDFC Bank,48,BORROW_40_LIQUIDATE_60,790000.0,189600.0,4754.3,38606.29,228206.29,284400.0,0.0,1127807.27,0.246839,0.135998,12495.7,TRUE
628,syn-0955,train,1,0.633072,0.19,False,False,VL-202-474000-60-BORROW_100,VL-202,HDFC Bank,60,BORROW_100,790000.0,474000.0,9931.73,121904.05,595904.05,0.0,0.0,1415700.0,0.4,0.218311,7318.27,TRUE
628,syn-0955,train,2,0.648404,0.145,False,False,VL-202-379200-60-BORROW_80_LIQUIDATE_20,VL-202,HDFC Bank,60,BORROW_80_LIQUIDATE_20,790000.0,379200.0,7945.39,97523.24,476723.24,94800.0,0.0,1320900.0,0.356938,0.186731,9304.61,TRUE
628,syn-0955,train,2,0.663372,0.095,False,False,VL-202-284400-60-BORROW_60_LIQUIDATE_40,VL-202,HDFC Bank,60,BORROW_60_LIQUIDATE_40,790000.0,284400.0,5959.04,73142.43,357542.43,189600.0,0.0,1224541.96,0.306337,0.155152,11290.96,TRUE
628,syn-0955,train,3,0.678252,0.075,False,False,VL-202-189600-60-BORROW_40_LIQUIDATE_60,VL-202,HDFC Bank,60,BORROW_40_LIQUIDATE_60,790000.0,189600.0,3972.69,48761.62,238361.62,284400.0,0.0,1127807.27,0.246839,0.123572,13277.31,TRUE
628,syn-0955,train,2,0.652875,0.14,False,False,VL-202-474000-84-BORROW_100,VL-202,HDFC Bank,84,BORROW_100,790000.0,474000.0,7722.8,174714.79,648714.79,0.0,0.0,1415700.0,0.4,0.183192,9527.2,TRUE
628,syn-0955,train,2,0.664247,0.095,False,False,VL-202-379200-84-BORROW_80_LIQUIDATE_20,VL-202,HDFC Bank,84,BORROW_80_LIQUIDATE_20,790000.0,379200.0,6178.24,139771.83,518971.83,94800.0,0.0,1320900.0,0.356938,0.158637,11071.76,TRUE
628,syn-0955,train,2,0.675255,0.075,False,False,VL-202-284400-84-BORROW_60_LIQUIDATE_40,VL-202,HDFC Bank,84,BORROW_60_LIQUIDATE_40,790000.0,284400.0,4633.68,104828.87,389228.87,189600.0,0.0,1224541.96,0.306337,0.134081,12616.32,TRUE
628,syn-0955,train,3,0.686174,0.065,False,False,VL-202-189600-84-BORROW_40_LIQUIDATE_60,VL-202,HDFC Bank,84,BORROW_40_LIQUIDATE_60,790000.0,189600.0,3089.12,69885.92,259485.92,284400.0,0.0,1127807.27,0.246839,0.109525,14160.88,TRUE
628,syn-0955,train,0,0.479289,0.205,False,False,VL-202-126400-12-BORROW_20_LIQUIDATE_80,VL-202,HDFC Bank,12,BORROW_20_LIQUIDATE_80,790000.0,126400.0,11077.33,6527.92,132927.92,505600.0,0.0,902092.98,0.05839,0.236523,6172.67,TRUE
628,syn-0955,train,1,0.623671,0.205,False,False,VL-202-252800-24-BORROW_40_LIQUIDATE_60,VL-202,HDFC Bank,24,BORROW_40_LIQUIDATE_60,790000.0,252800.0,11595.55,25493.29,278293.29,379200.0,0.0,1031072.57,0.176178,0.244762,5654.45,TRUE
628,syn-0955,train,0,0.559534,0.095,False,False,VL-202-126400-24-BORROW_20_LIQUIDATE_80,VL-202,HDFC Bank,24,BORROW_20_LIQUIDATE_80,790000.0,126400.0,5797.78,12746.65,139146.65,505600.0,0.0,902092.98,0.05839,0.152588,11452.22,TRUE
