# SYNTHETIC DATA — generated by training/generate_data.py. These customers, portfolios and interactions are fabricated. Not real banking data. Loan product lender names are real Indian lenders; their rates and limits are APPROXIMATE figures near published rate cards, not quotes, and imply no offer or approval.
user_id,archetype,asset_type,current_value,invested_value,SYNTHETIC
syn-0465,cash_heavy,CASH,3493710.0,4146626.05,TRUE
syn-0465,cash_heavy,FIXED_DEPOSIT,2223270.0,1949461.0,TRUE
syn-0465,cash_heavy,MUTUAL_FUNDS,635220.0,622828.28,TRUE
syn-0466,cash_heavy,CASH,739035.0,668757.64,TRUE
syn-0466,cash_heavy,FIXED_DEPOSIT,470295.0,479502.35,TRUE
syn-0466,cash_heavy,MUTUAL_FUNDS,134370.0,106752.21,TRUE
syn-0471,conservative_income,FIXED_DEPOSIT,899055.0,885361.13,TRUE
syn-0471,conservative_income,BONDS,799160.0,1165108.61,TRUE
syn-0471,conservative_income,CASH,299685.0,260919.62,TRUE
syn-0473,conservative_income,FIXED_DEPOSIT,1786230.0,2196181.09,TRUE
syn-0473,conservative_income,BONDS,1587760.0,1664154.55,TRUE
syn-0473,conservative_income,CASH,595410.0,545825.65,TRUE
syn-0474,conservative_income,FIXED_DEPOSIT,679995.0,619564.19,TRUE
syn-0474,conservative_income,BONDS,604440.0,797553.38,TRUE
syn-0474,conservative_income,CASH,226665.0,177812.67,TRUE
syn-0475,equity_tilted,CASH,2186352.0,1696245.18,TRUE
syn-0475,equity_tilted,MUTUAL_FUNDS,8745408.0,7346615.29,TRUE
syn-0475,equity_tilted,STOCKS,13664700.0,14424935.89,TRUE
syn-0475,equity_tilted,BONDS,2732940.0,1931604.96,TRUE
syn-0477,equity_tilted,CASH,278440.0,237517.78,TRUE
syn-0477,equity_tilted,MUTUAL_FUNDS,1113760.0,1007609.44,TRUE
syn-0477,equity_tilted,STOCKS,1740250.0,1945440.8,TRUE
syn-0477,equity_tilted,BONDS,348050.0,306495.37,TRUE
syn-0478,balanced,CASH,5560350.0,5288850.67,TRUE
syn-0478,balanced,FIXED_DEPOSIT,9267250.0,6595049.72,TRUE
syn-0478,balanced,MUTUAL_FUNDS,11120700.0,10500144.88,TRUE
syn-0478,balanced,STOCKS,7413800.0,6556366.05,TRUE
syn-0478,balanced,BONDS,3706900.0,3185391.12,TRUE
syn-0480,volatile_heavy,CASH,31110.0,21780.05,TRUE
syn-0480,volatile_heavy,STOCKS,342210.0,387864.55,TRUE
syn-0480,volatile_heavy,CRYPTO,248880.0,172013.52,TRUE
syn-0481,balanced,CASH,1341390.0,1764452.95,TRUE
syn-0481,balanced,FIXED_DEPOSIT,2235650.0,2143895.51,TRUE
syn-0481,balanced,MUTUAL_FUNDS,2682780.0,2273545.61,TRUE
syn-0481,balanced,STOCKS,1788520.0,1355142.06,TRUE
syn-0481,balanced,BONDS,894260.0,822912.13,TRUE
syn-0482,conservative_income,FIXED_DEPOSIT,12801510.0,11660764.35,TRUE
syn-0482,conservative_income,BONDS,11379120.0,9173011.18,TRUE
syn-0482,conservative_income,CASH,4267170.0,6239426.02,TRUE
syn-0484,balanced,CASH,58215.0,70084.18,TRUE
syn-0484,balanced,FIXED_DEPOSIT,97025.0,81398.81,TRUE
syn-0484,balanced,MUTUAL_FUNDS,116430.0,91785.34,TRUE
syn-0484,balanced,STOCKS,77620.0,73855.44,TRUE
syn-0484,balanced,BONDS,38810.0,35958.93,TRUE
syn-0485,balanced,CASH,866820.0,971421.42,TRUE
syn-0485,balanced,FIXED_DEPOSIT,1444700.0,1011700.75,TRUE
syn-0485,balanced,MUTUAL_FUNDS,1733640.0,1259328.42,TRUE
syn-0485,balanced,STOCKS,1155760.0,1052005.75,TRUE
syn-0485,balanced,BONDS,577880.0,568530.33,TRUE
syn-0486,balanced,CASH,142680.0,130427.96,TRUE
syn-0486,balanced,FIXED_DEPOSIT,237800.0,223249.24,TRUE
syn-0486,balanced,MUTUAL_FUNDS,285360.0,212682.35,TRUE
syn-0486,balanced,STOCKS,190240.0,139605.06,TRUE
syn-0486,balanced,BONDS,95120.0,84169.46,TRUE
syn-0487,cash_heavy,CASH,1831115.0,2236028.72,TRUE
syn-0487,cash_heavy,FIXED_DEPOSIT,1165255.0,815986.46,TRUE
syn-0487,cash_heavy,MUTUAL_FUNDS,332930.0,426769.0,TRUE
syn-0489,conservative_income,FIXED_DEPOSIT,6445080.0,5046453.37,TRUE
syn-0489,conservative_income,BONDS,5728960.0,3967719.9,TRUE
syn-0489,conservative_income,CASH,2148360.0,2325294.22,TRUE
syn-0490,conservative_income,FIXED_DEPOSIT,261225.0,344445.69,TRUE
syn-0490,conservative_income,BONDS,232200.0,259312.03,TRUE
syn-0490,conservative_income,CASH,87075.0,127308.1,TRUE
syn-0491,cash_heavy,CASH,4515500.0,3142578.13,TRUE
syn-0491,cash_heavy,FIXED_DEPOSIT,2873500.0,3139434.17,TRUE
syn-0491,cash_heavy,MUTUAL_FUNDS,821000.0,853084.86,TRUE
syn-0492,equity_tilted,CASH,27536.0,40912.44,TRUE
syn-0492,equity_tilted,MUTUAL_FUNDS,110144.0,122857.3,TRUE
syn-0492,equity_tilted,STOCKS,172100.0,128093.01,TRUE
syn-0492,equity_tilted,BONDS,34420.0,24866.49,TRUE
syn-0493,volatile_heavy,CASH,1713690.0,1318956.24,TRUE
syn-0493,volatile_heavy,STOCKS,18850590.0,16928977.84,TRUE
syn-0493,volatile_heavy,CRYPTO,13709520.0,12608872.78,TRUE
syn-0494,equity_tilted,CASH,5938720.0,6088331.55,TRUE
syn-0494,equity_tilted,MUTUAL_FUNDS,23754880.0,35126097.93,TRUE
syn-0494,equity_tilted,STOCKS,37117000.0,28235230.15,TRUE
syn-0494,equity_tilted,BONDS,7423400.0,5574678.14,TRUE
syn-0495,balanced,CASH,56100.0,43477.59,TRUE
syn-0495,balanced,FIXED_DEPOSIT,93500.0,112318.43,TRUE
syn-0495,balanced,MUTUAL_FUNDS,112200.0,94060.83,TRUE
syn-0495,balanced,STOCKS,74800.0,90684.05,TRUE
syn-0495,balanced,BONDS,37400.0,38162.5,TRUE
syn-0496,equity_tilted,CASH,1935096.0,1357277.97,TRUE
syn-0496,equity_tilted,MUTUAL_FUNDS,7740384.0,9861414.55,TRUE
syn-0496,equity_tilted,STOCKS,12094350.0,9293918.42,TRUE
syn-0496,equity_tilted,BONDS,2418870.0,3478383.09,TRUE
syn-0497,cash_heavy,CASH,512930.0,428670.61,TRUE
syn-0497,cash_heavy,FIXED_DEPOSIT,326410.0,394763.82,TRUE
syn-0497,cash_heavy,MUTUAL_FUNDS,93260.0,72649.98,TRUE
syn-0498,balanced,CASH,1629195.0,1831645.74,TRUE
syn-0498,balanced,FIXED_DEPOSIT,2715325.0,3013202.78,TRUE
syn-0498,balanced,MUTUAL_FUNDS,3258390.0,4813345.98,TRUE
syn-0498,balanced,STOCKS,2172260.0,2861828.82,TRUE
syn-0498,balanced,BONDS,1086130.0,1599907.95,TRUE
syn-0500,conservative_income,FIXED_DEPOSIT,180090.0,252218.81,TRUE
syn-0500,conservative_income,BONDS,160080.0,175712.85,TRUE
syn-0500,conservative_income,CASH,60030.0,58328.44,TRUE
syn-0501,balanced,CASH,222510.0,213682.04,TRUE
syn-0501,balanced,FIXED_DEPOSIT,370850.0,258747.32,TRUE
syn-0501,balanced,MUTUAL_FUNDS,445020.0,648221.69,TRUE
syn-0501,balanced,STOCKS,296680.0,373432.57,TRUE
syn-0501,balanced,BONDS,148340.0,152244.31,TRUE
syn-0502,cash_heavy,CASH,519585.0,380357.73,TRUE
syn-0502,cash_heavy,FIXED_DEPOSIT,330645.0,280930.86,TRUE
syn-0502,cash_heavy,MUTUAL_FUNDS,94470.0,95827.91,TRUE
syn-0504,volatile_heavy,CASH,236555.0,168169.92,TRUE
syn-0504,volatile_heavy,STOCKS,2602105.0,2654801.08,TRUE
syn-0504,volatile_heavy,CRYPTO,1892440.0,1437577.99,TRUE
syn-0505,volatile_heavy,CASH,2037090.0,1653306.64,TRUE
syn-0505,volatile_heavy,STOCKS,22407990.0,22815002.57,TRUE
syn-0505,volatile_heavy,CRYPTO,16296720.0,15165260.42,TRUE
syn-0507,equity_tilted,CASH,489752.0,601368.78,TRUE
syn-0507,equity_tilted,MUTUAL_FUNDS,1959008.0,1354329.71,TRUE
syn-0507,equity_tilted,STOCKS,3060950.0,3386170.27,TRUE
syn-0507,equity_tilted,BONDS,612190.0,572484.18,TRUE
syn-0509,volatile_heavy,CASH,805440.0,809660.7,TRUE
syn-0509,volatile_heavy,STOCKS,8859840.0,7356585.17,TRUE
syn-0509,volatile_heavy,CRYPTO,6443520.0,7084705.19,TRUE
syn-0510,equity_tilted,CASH,132488.0,93282.82,TRUE
syn-0510,equity_tilted,MUTUAL_FUNDS,529952.0,708253.73,TRUE
syn-0510,equity_tilted,STOCKS,828050.0,609755.68,TRUE
syn-0510,equity_tilted,BONDS,165610.0,118754.62,TRUE
syn-0511,cash_heavy,CASH,7199555.0,5790096.88,TRUE
syn-0511,cash_heavy,FIXED_DEPOSIT,4581535.0,3770015.19,TRUE
syn-0511,cash_heavy,MUTUAL_FUNDS,1309010.0,1047285.89,TRUE
syn-0514,conservative_income,FIXED_DEPOSIT,552690.0,551464.0,TRUE
syn-0514,conservative_income,BONDS,491280.0,644804.93,TRUE
syn-0514,conservative_income,CASH,184230.0,188121.88,TRUE
syn-0516,cash_heavy,CASH,925760.0,909930.73,TRUE
syn-0516,cash_heavy,FIXED_DEPOSIT,589120.0,625577.3,TRUE
syn-0516,cash_heavy,MUTUAL_FUNDS,168320.0,182168.1,TRUE
syn-0517,volatile_heavy,CASH,7330.0,7177.34,TRUE
syn-0517,volatile_heavy,STOCKS,80630.0,92522.15,TRUE
syn-0517,volatile_heavy,CRYPTO,58640.0,43984.29,TRUE
syn-0518,conservative_income,FIXED_DEPOSIT,1284705.0,940841.38,TRUE
syn-0518,conservative_income,BONDS,1141960.0,916929.75,TRUE
syn-0518,conservative_income,CASH,428235.0,345834.97,TRUE
syn-0520,balanced,CASH,955410.0,832928.06,TRUE
syn-0520,balanced,FIXED_DEPOSIT,1592350.0,1184625.36,TRUE
syn-0520,balanced,MUTUAL_FUNDS,1910820.0,1816167.52,TRUE
syn-0520,balanced,STOCKS,1273880.0,1285311.95,TRUE
syn-0520,balanced,BONDS,636940.0,449374.04,TRUE
syn-0521,equity_tilted,CASH,33272.0,48352.39,TRUE
syn-0521,equity_tilted,MUTUAL_FUNDS,133088.0,95629.4,TRUE
syn-0521,equity_tilted,STOCKS,207950.0,230112.38,TRUE
syn-0521,equity_tilted,BONDS,41590.0,43531.35,TRUE
syn-0522,volatile_heavy,CASH,1525910.0,1107370.41,TRUE
syn-0522,volatile_heavy,STOCKS,16785010.0,16549421.33,TRUE
syn-0522,volatile_heavy,CRYPTO,12207280.0,11784791.48,TRUE
syn-0523,balanced,CASH,1042620.0,1533439.45,TRUE
syn-0523,balanced,FIXED_DEPOSIT,1737700.0,1853247.07,TRUE
syn-0523,balanced,MUTUAL_FUNDS,2085240.0,2235542.34,TRUE
syn-0523,balanced,STOCKS,1390160.0,1140371.77,TRUE
syn-0523,balanced,BONDS,695080.0,837071.29,TRUE
syn-0524,cash_heavy,CASH,590095.0,413054.64,TRUE
syn-0524,cash_heavy,FIXED_DEPOSIT,375515.0,387393.44,TRUE
syn-0524,cash_heavy,MUTUAL_FUNDS,107290.0,111060.19,TRUE
syn-0525,cash_heavy,CASH,7107815.0,6659456.33,TRUE
syn-0525,cash_heavy,FIXED_DEPOSIT,4523155.0,5975878.88,TRUE
syn-0525,cash_heavy,MUTUAL_FUNDS,1292330.0,1539184.09,TRUE
syn-0526,volatile_heavy,CASH,267295.0,263738.95,TRUE
syn-0526,volatile_heavy,STOCKS,2940245.0,3520062.62,TRUE
syn-0526,volatile_heavy,CRYPTO,2138360.0,1797173.05,TRUE
syn-0527,volatile_heavy,CASH,21885.0,19261.28,TRUE
syn-0527,volatile_heavy,STOCKS,240735.0,224433.64,TRUE
syn-0527,volatile_heavy,CRYPTO,175080.0,130208.51,TRUE
syn-0528,volatile_heavy,CASH,46855.0,35410.76,TRUE
syn-0528,volatile_heavy,STOCKS,515405.0,749986.89,TRUE
syn-0528,volatile_heavy,CRYPTO,374840.0,424249.9,TRUE
syn-0530,cash_heavy,CASH,1557380.0,2230812.29,TRUE
syn-0530,cash_heavy,FIXED_DEPOSIT,991060.0,1309934.87,TRUE
syn-0530,cash_heavy,MUTUAL_FUNDS,283160.0,335351.56,TRUE
syn-0531,conservative_income,FIXED_DEPOSIT,6026985.0,5157564.12,TRUE
syn-0531,conservative_income,BONDS,5357320.0,4522485.85,TRUE
syn-0531,conservative_income,CASH,2008995.0,1397852.19,TRUE
syn-0532,volatile_heavy,CASH,38155.0,45373.62,TRUE
syn-0532,volatile_heavy,STOCKS,419705.0,332923.67,TRUE
syn-0532,volatile_heavy,CRYPTO,305240.0,235134.94,TRUE
syn-0535,balanced,CASH,268275.0,235188.22,TRUE
syn-0535,balanced,FIXED_DEPOSIT,447125.0,497121.64,TRUE
syn-0535,balanced,MUTUAL_FUNDS,536550.0,414072.97,TRUE
syn-0535,balanced,STOCKS,357700.0,249620.33,TRUE
syn-0535,balanced,BONDS,178850.0,168027.72,TRUE
syn-0540,balanced,CASH,579000.0,828335.63,TRUE
syn-0540,balanced,FIXED_DEPOSIT,965000.0,722704.8,TRUE
syn-0540,balanced,MUTUAL_FUNDS,1158000.0,808473.96,TRUE
syn-0540,balanced,STOCKS,772000.0,1107027.85,TRUE
syn-0540,balanced,BONDS,386000.0,401510.77,TRUE
syn-0541,volatile_heavy,CASH,77950.0,67325.64,TRUE
syn-0541,volatile_heavy,STOCKS,857450.0,709520.19,TRUE
syn-0541,volatile_heavy,CRYPTO,623600.0,432602.49,TRUE
syn-0542,cash_heavy,CASH,3434695.0,3786280.07,TRUE
syn-0542,cash_heavy,FIXED_DEPOSIT,2185715.0,3239113.03,TRUE
syn-0542,cash_heavy,MUTUAL_FUNDS,624490.0,803081.08,TRUE
syn-0544,equity_tilted,CASH,717088.0,506286.03,TRUE
syn-0544,equity_tilted,MUTUAL_FUNDS,2868352.0,2229911.46,TRUE
syn-0544,equity_tilted,STOCKS,4481800.0,4916811.29,TRUE
syn-0544,equity_tilted,BONDS,896360.0,669230.4,TRUE
syn-0547,cash_heavy,CASH,1687290.0,1398534.05,TRUE
syn-0547,cash_heavy,FIXED_DEPOSIT,1073730.0,855182.45,TRUE
syn-0547,cash_heavy,MUTUAL_FUNDS,306780.0,430840.17,TRUE
syn-0548,equity_tilted,CASH,17184.0,16036.27,TRUE
syn-0548,equity_tilted,MUTUAL_FUNDS,68736.0,48756.15,TRUE
syn-0548,equity_tilted,STOCKS,107400.0,80896.42,TRUE
syn-0548,equity_tilted,BONDS,21480.0,17425.25,TRUE
syn-0549,balanced,CASH,718695.0,511990.14,TRUE
syn-0549,balanced,FIXED_DEPOSIT,1197825.0,1536244.96,TRUE
syn-0549,balanced,MUTUAL_FUNDS,1437390.0,1114952.2,TRUE
syn-0549,balanced,STOCKS,958260.0,1304655.15,TRUE
syn-0549,balanced,BONDS,479130.0,554419.81,TRUE
syn-0550,volatile_heavy,CASH,24660.0,20700.43,TRUE
syn-0550,volatile_heavy,STOCKS,271260.0,239198.04,TRUE
syn-0550,volatile_heavy,CRYPTO,197280.0,144865.67,TRUE
syn-0552,volatile_heavy,CASH,546180.0,487492.36,TRUE
syn-0552,volatile_heavy,STOCKS,6007980.0,7349473.68,TRUE
syn-0552,volatile_heavy,CRYPTO,4369440.0,3074326.61,TRUE
syn-0553,balanced,CASH,422400.0,359518.62,TRUE
syn-0553,balanced,FIXED_DEPOSIT,704000.0,511588.04,TRUE
syn-0553,balanced,MUTUAL_FUNDS,844800.0,593128.14,TRUE
syn-0553,balanced,STOCKS,563200.0,458084.31,TRUE
syn-0553,balanced,BONDS,281600.0,200971.06,TRUE
syn-0555,volatile_heavy,CASH,67380.0,51224.09,TRUE
syn-0555,volatile_heavy,STOCKS,741180.0,668441.27,TRUE
syn-0555,volatile_heavy,CRYPTO,539040.0,463120.82,TRUE
syn-0557,volatile_heavy,CASH,2601700.0,2000704.69,TRUE
syn-0557,volatile_heavy,STOCKS,28618700.0,21119030.16,TRUE
syn-0557,volatile_heavy,CRYPTO,20813600.0,22953731.33,TRUE
syn-0558,volatile_heavy,CASH,1162625.0,1176232.87,TRUE
syn-0558,volatile_heavy,STOCKS,12788875.0,10196405.14,TRUE
syn-0558,volatile_heavy,CRYPTO,9301000.0,6701264.1,TRUE
syn-0559,volatile_heavy,CASH,9945.0,7377.89,TRUE
syn-0559,volatile_heavy,STOCKS,109395.0,111298.12,TRUE
syn-0559,volatile_heavy,CRYPTO,79560.0,84342.69,TRUE
syn-0560,volatile_heavy,CASH,19640.0,20909.56,TRUE
syn-0560,volatile_heavy,STOCKS,216040.0,249987.71,TRUE
syn-0560,volatile_heavy,CRYPTO,157120.0,142260.34,TRUE
syn-0561,cash_heavy,CASH,19369130.0,18922098.62,TRUE
syn-0561,cash_heavy,FIXED_DEPOSIT,12325810.0,11724505.51,TRUE
syn-0561,cash_heavy,MUTUAL_FUNDS,3521660.0,3048516.62,TRUE
syn-0563,conservative_income,FIXED_DEPOSIT,3752415.0,4006360.8,TRUE
syn-0563,conservative_income,BONDS,3335480.0,3157189.8,TRUE
syn-0563,conservative_income,CASH,1250805.0,1144816.45,TRUE
syn-0564,equity_tilted,CASH,1121984.0,917541.58,TRUE
syn-0564,equity_tilted,MUTUAL_FUNDS,4487936.0,3344734.44,TRUE
syn-0564,equity_tilted,STOCKS,7012400.0,5689295.23,TRUE
syn-0564,equity_tilted,BONDS,1402480.0,2075463.65,TRUE
syn-0566,conservative_income,FIXED_DEPOSIT,2018160.0,2239923.44,TRUE
syn-0566,conservative_income,BONDS,1793920.0,1371653.34,TRUE
syn-0566,conservative_income,CASH,672720.0,530747.48,TRUE
syn-0567,balanced,CASH,120795.0,181721.2,TRUE
syn-0567,balanced,FIXED_DEPOSIT,201325.0,274655.07,TRUE
syn-0567,balanced,MUTUAL_FUNDS,241590.0,181485.08,TRUE
syn-0567,balanced,STOCKS,161060.0,217979.25,TRUE
syn-0567,balanced,BONDS,80530.0,63357.9,TRUE
syn-0568,volatile_heavy,CASH,31370.0,38201.66,TRUE
syn-0568,volatile_heavy,STOCKS,345070.0,455337.47,TRUE
syn-0568,volatile_heavy,CRYPTO,250960.0,313251.89,TRUE
syn-0569,volatile_heavy,CASH,16275.0,15044.54,TRUE
syn-0569,volatile_heavy,STOCKS,179025.0,123601.99,TRUE
syn-0569,volatile_heavy,CRYPTO,130200.0,89869.13,TRUE
syn-0570,volatile_heavy,CASH,9155.0,13190.57,TRUE
syn-0570,volatile_heavy,STOCKS,100705.0,124878.27,TRUE
syn-0570,volatile_heavy,CRYPTO,73240.0,60028.27,TRUE
syn-0571,volatile_heavy,CASH,217320.0,178949.81,TRUE
syn-0571,volatile_heavy,STOCKS,2390520.0,1706685.83,TRUE
syn-0571,volatile_heavy,CRYPTO,1738560.0,1508162.59,TRUE
syn-0572,conservative_income,FIXED_DEPOSIT,88875.0,107681.29,TRUE
syn-0572,conservative_income,BONDS,79000.0,69009.44,TRUE
syn-0572,conservative_income,CASH,29625.0,24672.4,TRUE
syn-0574,cash_heavy,CASH,488785.0,448374.58,TRUE
syn-0574,cash_heavy,FIXED_DEPOSIT,311045.0,273092.66,TRUE
syn-0574,cash_heavy,MUTUAL_FUNDS,88870.0,112401.51,TRUE
syn-0576,conservative_income,FIXED_DEPOSIT,412290.0,337525.64,TRUE
syn-0576,conservative_income,BONDS,366480.0,322606.38,TRUE
syn-0576,conservative_income,CASH,137430.0,94994.82,TRUE
syn-0578,volatile_heavy,CASH,31800.0,39872.21,TRUE
syn-0578,volatile_heavy,STOCKS,349800.0,491389.03,TRUE
syn-0578,volatile_heavy,CRYPTO,254400.0,284448.14,TRUE
syn-0579,conservative_income,FIXED_DEPOSIT,3573810.0,3845750.34,TRUE
syn-0579,conservative_income,BONDS,3176720.0,2404581.22,TRUE
syn-0579,conservative_income,CASH,1191270.0,986002.74,TRUE
syn-0580,conservative_income,FIXED_DEPOSIT,6373125.0,6011268.67,TRUE
syn-0580,conservative_income,BONDS,5665000.0,3998586.85,TRUE
syn-0580,conservative_income,CASH,2124375.0,2744703.96,TRUE
syn-0581,volatile_heavy,CASH,1246990.0,1085509.56,TRUE
syn-0581,volatile_heavy,STOCKS,13716890.0,14873934.46,TRUE
syn-0581,volatile_heavy,CRYPTO,9975920.0,13643373.83,TRUE
syn-0583,cash_heavy,CASH,11442970.0,8026990.78,TRUE
syn-0583,cash_heavy,FIXED_DEPOSIT,7281890.0,5634989.48,TRUE
syn-0583,cash_heavy,MUTUAL_FUNDS,2080540.0,1818731.82,TRUE
syn-0585,volatile_heavy,CASH,29020.0,39109.24,TRUE
syn-0585,volatile_heavy,STOCKS,319220.0,303682.08,TRUE
syn-0585,volatile_heavy,CRYPTO,232160.0,202854.44,TRUE
syn-0587,equity_tilted,CASH,121840.0,91731.69,TRUE
syn-0587,equity_tilted,MUTUAL_FUNDS,487360.0,593449.92,TRUE
syn-0587,equity_tilted,STOCKS,761500.0,691055.92,TRUE
syn-0587,equity_tilted,BONDS,152300.0,162412.7,TRUE
syn-0589,conservative_income,FIXED_DEPOSIT,4826925.0,4691853.85,TRUE
syn-0589,conservative_income,BONDS,4290600.0,5669222.83,TRUE
syn-0589,conservative_income,CASH,1608975.0,1555059.93,TRUE
syn-0593,conservative_income,FIXED_DEPOSIT,1814760.0,1678472.7,TRUE
syn-0593,conservative_income,BONDS,1613120.0,2240271.96,TRUE
syn-0593,conservative_income,CASH,604920.0,918339.85,TRUE
syn-0596,equity_tilted,CASH,42712.0,35084.57,TRUE
syn-0596,equity_tilted,MUTUAL_FUNDS,170848.0,133154.79,TRUE
syn-0596,equity_tilted,STOCKS,266950.0,310663.82,TRUE
syn-0596,equity_tilted,BONDS,53390.0,55836.81,TRUE
syn-0599,conservative_income,FIXED_DEPOSIT,5479740.0,4045880.86,TRUE
syn-0599,conservative_income,BONDS,4870880.0,6087820.99,TRUE
syn-0599,conservative_income,CASH,1826580.0,1439565.96,TRUE
syn-0600,equity_tilted,CASH,808048.0,603580.48,TRUE
syn-0600,equity_tilted,MUTUAL_FUNDS,3232192.0,3083706.02,TRUE
syn-0600,equity_tilted,STOCKS,5050300.0,6048957.83,TRUE
syn-0600,equity_tilted,BONDS,1010060.0,713818.87,TRUE
syn-0604,volatile_heavy,CASH,737925.0,682531.62,TRUE
syn-0604,volatile_heavy,STOCKS,8117175.0,8716622.21,TRUE
syn-0604,volatile_heavy,CRYPTO,5903400.0,8655302.55,TRUE
syn-0605,balanced,CASH,72960.0,68702.0,TRUE
syn-0605,balanced,FIXED_DEPOSIT,121600.0,158684.89,TRUE
syn-0605,balanced,MUTUAL_FUNDS,145920.0,152877.36,TRUE
syn-0605,balanced,STOCKS,97280.0,77495.54,TRUE
syn-0605,balanced,BONDS,48640.0,47182.42,TRUE
syn-0606,balanced,CASH,153375.0,209167.96,TRUE
syn-0606,balanced,FIXED_DEPOSIT,255625.0,238505.09,TRUE
syn-0606,balanced,MUTUAL_FUNDS,306750.0,249507.07,TRUE
syn-0606,balanced,STOCKS,204500.0,198880.6,TRUE
syn-0606,balanced,BONDS,102250.0,91417.36,TRUE
syn-0608,volatile_heavy,CASH,1852950.0,1633186.39,TRUE
syn-0608,volatile_heavy,STOCKS,20382450.0,28251291.38,TRUE
syn-0608,volatile_heavy,CRYPTO,14823600.0,15278624.08,TRUE
syn-0611,equity_tilted,CASH,566088.0,866350.5,TRUE
syn-0611,equity_tilted,MUTUAL_FUNDS,2264352.0,3268087.09,TRUE
syn-0611,equity_tilted,STOCKS,3538050.0,3152409.61,TRUE
syn-0611,equity_tilted,BONDS,707610.0,544529.3,TRUE
syn-0612,volatile_heavy,CASH,450945.0,356075.83,TRUE
syn-0612,volatile_heavy,STOCKS,4960395.0,4261428.13,TRUE
syn-0612,volatile_heavy,CRYPTO,3607560.0,3381777.21,TRUE
syn-0617,equity_tilted,CASH,4253752.0,3804177.33,TRUE
syn-0617,equity_tilted,MUTUAL_FUNDS,17015008.0,17517235.91,TRUE
syn-0617,equity_tilted,STOCKS,26585950.0,23981913.62,TRUE
syn-0617,equity_tilted,BONDS,5317190.0,5735480.04,TRUE
syn-0618,cash_heavy,CASH,688050.0,537432.59,TRUE
syn-0618,cash_heavy,FIXED_DEPOSIT,437850.0,309936.99,TRUE
syn-0618,cash_heavy,MUTUAL_FUNDS,125100.0,104061.84,TRUE
syn-0619,cash_heavy,CASH,11279400.0,8939223.72,TRUE
syn-0619,cash_heavy,FIXED_DEPOSIT,7177800.0,9599911.91,TRUE
syn-0619,cash_heavy,MUTUAL_FUNDS,2050800.0,1452514.28,TRUE
syn-0620,volatile_heavy,CASH,253665.0,184276.99,TRUE
syn-0620,volatile_heavy,STOCKS,2790315.0,3015456.88,TRUE
syn-0620,volatile_heavy,CRYPTO,2029320.0,1739666.38,TRUE
syn-0622,equity_tilted,CASH,19512.0,14075.38,TRUE
syn-0622,equity_tilted,MUTUAL_FUNDS,78048.0,101718.66,TRUE
syn-0622,equity_tilted,STOCKS,121950.0,163888.17,TRUE
syn-0622,equity_tilted,BONDS,24390.0,31249.65,TRUE
syn-0623,volatile_heavy,CASH,195970.0,233957.72,TRUE
syn-0623,volatile_heavy,STOCKS,2155670.0,1615551.95,TRUE
syn-0623,volatile_heavy,CRYPTO,1567760.0,1139152.79,TRUE
syn-0624,volatile_heavy,CASH,73405.0,61143.36,TRUE
syn-0624,volatile_heavy,STOCKS,807455.0,861832.49,TRUE
syn-0624,volatile_heavy,CRYPTO,587240.0,479754.59,TRUE
syn-0625,balanced,CASH,608685.0,615621.9,TRUE
syn-0625,balanced,FIXED_DEPOSIT,1014475.0,930426.83,TRUE
syn-0625,balanced,MUTUAL_FUNDS,1217370.0,1073882.12,TRUE
syn-0625,balanced,STOCKS,811580.0,902793.4,TRUE
syn-0625,balanced,BONDS,405790.0,321486.03,TRUE
syn-0626,conservative_income,FIXED_DEPOSIT,37800.0,46764.77,TRUE
syn-0626,conservative_income,BONDS,33600.0,28175.48,TRUE
syn-0626,conservative_income,CASH,12600.0,14196.86,TRUE
syn-0628,equity_tilted,CASH,50112.0,36592.43,TRUE
syn-0628,equity_tilted,MUTUAL_FUNDS,200448.0,140000.77,TRUE
syn-0628,equity_tilted,STOCKS,313200.0,255466.43,TRUE
syn-0628,equity_tilted,BONDS,62640.0,88360.26,TRUE
syn-0629,balanced,CASH,28155.0,34747.18,TRUE
syn-0629,balanced,FIXED_DEPOSIT,46925.0,38140.89,TRUE
syn-0629,balanced,MUTUAL_FUNDS,56310.0,41987.99,TRUE
syn-0629,balanced,STOCKS,37540.0,44165.01,TRUE
syn-0629,balanced,BONDS,18770.0,13662.58,TRUE
syn-0630,volatile_heavy,CASH,624430.0,762246.41,TRUE
syn-0630,volatile_heavy,STOCKS,6868730.0,6372367.16,TRUE
syn-0630,volatile_heavy,CRYPTO,4995440.0,5483600.02,TRUE
syn-0632,equity_tilted,CASH,607816.0,494503.98,TRUE
syn-0632,equity_tilted,MUTUAL_FUNDS,2431264.0,2853809.88,TRUE
syn-0632,equity_tilted,STOCKS,3798850.0,3452955.37,TRUE
syn-0632,equity_tilted,BONDS,759770.0,652254.55,TRUE
syn-0633,cash_heavy,CASH,484605.0,555513.96,TRUE
syn-0633,cash_heavy,FIXED_DEPOSIT,308385.0,289008.03,TRUE
syn-0633,cash_heavy,MUTUAL_FUNDS,88110.0,71543.07,TRUE
syn-0634,equity_tilted,CASH,34448.0,26463.64,TRUE
syn-0634,equity_tilted,MUTUAL_FUNDS,137792.0,118813.79,TRUE
